Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp8: 72 to 94% Relative Density Cyclic Simple Shear Tests under Modulated Sine Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-08-07,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0.000445054,-0.032956547,102.1677637,0
0.013,0.000445054,-0.032956547,102.1739522,-0.1
0.026,0.000445054,-0.032956547,102.1677637,0
0.038,0,-0.032956547,102.1382514,-0.1
0.051,0.000445054,-0.032956547,102.1320629,0
0.064,0,-0.032956547,102.1382514,-0.1
0.076,0.000445054,-0.032956547,102.1320629,0
0.089,0,-0.032956547,102.1382514,-0.1
0.102,0.000445054,-0.032956547,102.1320629,0
0.115,0,-0.032956547,102.1382514,-0.1
0.127,0.000445054,-0.032956547,102.1320629,0
0.14,0.000445054,-0.032956547,102.1382514,-0.1
0.153,0.000445054,-0.032956547,102.1739522,-0.1
0.165,0.000445054,-0.032956547,102.1382514,-0.1
0.178,0,-0.032956547,102.1382514,-0.1
0.191,0.000445054,-0.032956547,102.1320629,0
0.203,0,-0.032956547,102.1382514,-0.1
0.216,0.000445054,-0.032956547,102.1320629,0
0.229,0.000445054,-0.032956547,102.1382514,-0.1
0.242,0.000445054,-0.032956547,102.1320629,0
0.254,0,-0.032956547,102.1382514,-0.1
0.267,0.000445054,-0.032956547,102.1320629,0
0.28,0,-0.032956547,102.1382514,-0.1
0.292,0,-0.032956547,102.1320629,0
0.305,0,-0.032956547,102.1382514,-0.1
0.318,0.000445054,-0.032956547,102.1382514,-0.1
0.33,0,-0.032956547,102.1382514,-0.1
0.343,0.000445054,-0.032956547,102.0382514,0
0.356,0,-0.032956547,102.0382514,0
0.369,0.000445054,-0.032956547,102.0382514,0
0.381,0,-0.032956547,102.0382514,0
0.394,0,-0.032956547,102.0382514,0
0.407,0,-0.032956547,102.0739522,0
0.419,0,-0.032956547,102.0382514,0
0.432,0,-0.032956547,102.0739522,0
0.445,0.000445054,-0.032956547,102.0382514,0
0.458,0.000445054,-0.032956547,102.0739522,0
0.47,0.000445054,-0.032956547,102.0382514,0
0.483,0.000445054,-0.032956547,102.0382514,0
0.496,0.000445054,-0.032956547,102.0382514,0
0.508,0.000445054,-0.032956547,102.0739522,0
0.521,0.000445054,-0.032956547,102.0382514,0
0.534,0.000445054,-0.032956547,102.0382514,0
0.546,0,-0.032956547,102.0382514,0
0.559,0.000445054,-0.032956547,102.0382514,0
0.572,0,-0.032956547,102.0382514,0
0.585,0.000445054,-0.032956547,102.0382514,0
0.597,0.000445054,-0.032956547,102.0382514,0
0.61,0.000445054,-0.032956547,102.0382514,0
0.623,0,-0.032956547,102.0382514,0
0.635,0.000445054,-0.032956547,102.0382514,0
0.648,0,-0.032956547,102.0382514,0
0.661,0.000445054,-0.032956547,102.0382514,0
0.673,0,-0.032956547,102.0382514,0
0.686,0.000445054,-0.032956547,102.0382514,0
0.699,0,-0.032956547,102.0382514,0
0.712,0.000445054,-0.032956547,102.0382514,0
0.724,0,-0.032956547,102.0382514,0
0.737,0.000445054,-0.032956547,102.0382514,0
0.75,0,-0.032956547,102.0382514,0
0.762,0.000445054,-0.032956547,102.0739522,0
0.775,0.000445054,-0.032956547,102.0382514,0
0.788,0.000445054,-0.032956547,102.0382514,0
0.801,0,-0.032956547,102.0739522,0
0.813,0,-0.032956547,102.0739522,0
0.826,0,-0.032956547,102.0739522,0
0.839,0.000445054,-0.032956547,102.0382514,0
0.851,0.000445054,-0.032956547,102.0382514,0
0.864,0.000445054,-0.032956547,102.0382514,0
0.877,0.000445054,-0.032956547,102.0382514,0
0.889,0.000445054,-0.032956547,102.0382514,0
0.902,0.000445054,-0.032956547,102.0382514,0
0.915,0,-0.032956547,102.0382514,0
0.928,0.000445054,-0.032956547,102.1382514,-0.1
0.94,0.000445054,-0.032956547,102.1320629,0
0.953,0.000445054,-0.032956547,102.1320629,0
0.966,0.000445054,-0.032956547,102.1320629,0
0.978,0.000445054,-0.032956547,102.1320629,0
0.991,0.000445054,-0.032956547,102.1382514,-0.1
1.004,0.000445054,-0.032956547,102.1320629,0
1.016,0,-0.032956547,102.1382514,-0.1
1.029,0.000445054,-0.032956547,102.1320629,0
1.042,0,-0.032956547,102.1382514,-0.1
1.055,0.000445054,-0.032956547,102.1320629,0
1.067,0,-0.032956547,102.1382514,-0.1
1.08,0,-0.032956547,102.1320629,0
1.093,0,-0.032956547,102.1382514,-0.1
1.105,0,-0.032956547,102.0320629,0.1
1.118,0,-0.032956547,102.0382514,0
1.131,0.000445054,-0.032956547,102.0382514,0
1.144,0.000445054,-0.032956547,102.0382514,0
1.156,0,-0.032956547,102.0320629,0.1
1.169,0.000445054,-0.032956547,102.0677637,0.1
1.182,0.000445054,-0.032956547,102.0382514,0
