Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp8: 72 to 94% Relative Density Cyclic Simple Shear Tests under Modulated Sine Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-08-07,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
2.554,0.000871031,-0.032956547,103.4141568,-0.1
2.566,0.000871031,0,103.4079683,0
2.579,0,0,103.3784559,-0.1
2.592,0.000871031,0,103.3722674,0
2.604,0.000871031,0,103.4141568,-0.1
2.617,0.000871031,0,103.4141568,-0.1
2.63,0.000871031,0,103.3203453,-0.1
2.643,0.000871031,0,103.2141568,0.1
2.655,0,-0.032956547,103.3846444,-0.2
2.668,0.000871031,-0.032956547,103.2784559,0
2.681,0,-0.032956547,103.3784559,-0.1
2.693,0.000871031,-0.032956547,103.3722674,0
2.706,0,-0.032956547,103.3784559,-0.1
2.719,0.000871031,0,103.3722674,0
2.731,0,0,103.3784559,-0.1
2.744,0.000871031,0,103.2784559,0
2.757,0,-0.032956547,103.2784559,0
2.77,0,-0.032956547,103.2784559,0
2.782,0,0,103.3784559,-0.1
2.795,0,0,103.3722674,0
2.808,0,0,103.3722674,0
2.82,0,0,103.2784559,0
2.833,0.000871031,-0.032956547,103.2784559,0
2.846,0.000871031,-0.032956547,103.2846444,-0.1
2.859,0.000871031,0,103.2784559,0
2.871,0.000871031,0,103.4141568,-0.1
2.884,0.000871031,0,103.4079683,0
2.897,0.000871031,0,103.4141568,-0.1
2.909,0.000871031,-0.032956547,103.4079683,0
2.922,0,-0.032956547,103.3846444,-0.2
2.935,0,-0.032956547,103.3722674,0
2.947,0,0,103.4141568,-0.1
2.96,0.000871031,0,103.4079683,0
2.973,0,0,103.4141568,-0.1
2.986,0.000871031,-0.032956547,103.3722674,0
2.998,0.000871031,-0.032956547,103.3784559,-0.1
3.011,0.000871031,-0.032956547,103.3722674,0
3.024,0,0,103.3722674,0
3.036,0.000871031,0,103.4722674,-0.1
3.049,0,0,103.3722674,0
3.062,0,-0.032956547,103.2784559,0
3.074,0,0,103.3141568,0
3.087,0,0,103.4203453,-0.2
3.1,0,0,103.2784559,0
3.113,0,-0.032956547,103.2846444,-0.1
3.125,0.000871031,-0.032956547,103.2784559,0
3.138,0,-0.032956547,103.3203453,-0.1
3.151,0.000871031,-0.032956547,103.2784559,0
3.163,0,-0.032956547,103.2846444,-0.1
3.176,0.000871031,-0.032956547,103.3784559,-0.1
3.189,0,-0.032956547,103.3784559,-0.1
3.201,0.000871031,-0.032956547,103.3784559,-0.1
3.214,0,-0.032956547,103.3784559,-0.1
3.227,0.000871031,-0.032956547,103.3784559,-0.1
3.24,0,-0.032956547,103.3784559,-0.1
3.252,0.000871031,-0.032956547,103.2784559,0
3.265,0.000871031,-0.032956547,103.4079683,0
3.278,0.000871031,-0.032956547,103.4079683,0
3.29,0,-0.032956547,103.4079683,0
3.303,0.000871031,-0.032956547,103.4141568,-0.1
3.316,0,-0.032956547,103.3722674,0
3.329,0.000871031,-0.032956547,103.3784559,-0.1
3.341,0,-0.032956547,103.3784559,-0.1
3.354,0.000871031,-0.032956547,103.3784559,-0.1
3.367,0,-0.032956547,103.3784559,-0.1
3.379,0.000871031,-0.032956547,103.3784559,-0.1
3.392,0,-0.032956547,103.3784559,-0.1
3.405,0,-0.032956547,103.3784559,-0.1
3.417,0,-0.032956547,103.4141568,-0.1
3.43,0,-0.032956547,103.4141568,-0.1
3.443,0,-0.032956547,103.4141568,-0.1
3.456,0,-0.032956547,103.4079683,0
3.468,0.000871031,-0.032956547,103.4141568,-0.1
3.481,0,0,103.3141568,0
3.494,0,0,103.2784559,0
3.506,0,-0.032956547,103.3722674,0
3.519,0,-0.032956547,103.3784559,-0.1
3.532,0,-0.032956547,103.3784559,-0.1
3.545,0.000871031,-0.032956547,103.2784559,0
3.557,0,-0.032956547,103.2846444,-0.1
3.57,0.000871031,-0.032956547,103.2784559,0
3.583,0.000871031,-0.032956547,103.3784559,-0.1
3.595,0.000871031,-0.032956547,103.3141568,0
3.608,0.000871031,-0.032956547,103.2846444,-0.1
3.621,0.000871031,-0.032956547,103.3722674,0
3.633,0,-0.032956547,103.4722674,-0.1
3.646,0.000871031,-0.032956547,103.4660789,0
3.659,0,-0.032956547,103.4722674,-0.1
3.672,0.000871031,-0.032956547,103.4722674,-0.1
3.684,0,-0.032956547,103.3784559,-0.1
3.697,0,-0.032956547,103.3722674,0
3.71,0,-0.032956547,103.3784559,-0.1
3.722,0.000871031,-0.032956547,103.3722674,0
3.735,0,-0.032956547,103.2784559,0
3.748,0,-0.032956547,103.4079683,0
3.76,0,-0.032956547,103.4141568,-0.1
3.773,0,-0.032956547,103.3722674,0
3.786,0,-0.065913094,103.3722674,0
3.799,0,-0.065913094,103.3784559,-0.1
3.811,0.000871031,-0.065913094,103.2784559,0
3.824,0,-0.065913094,103.3784559,-0.1
3.837,0.000871031,-0.032956547,103.2784559,0
3.849,0,-0.032956547,103.4141568,-0.1
3.862,0.000871031,-0.032956547,103.3784559,-0.1
3.875,0,-0.065913094,103.2784559,0
3.887,0.000871031,-0.065913094,103.2784559,0
3.9,0,-0.065913094,103.4203453,-0.2
3.913,0.000871031,-0.065913094,103.4079683,0
3.926,0,-0.065913094,103.3784559,-0.1
3.938,0.000871031,-0.065913094,103.4079683,0
3.951,0,-0.065913094,103.3784559,-0.1
3.964,0,-0.032956547,103.3722674,0
3.976,0,-0.032956547,103.4079683,0
3.989,0,-0.065913094,103.4141568,-0.1
4.002,0,-0.032956547,103.4141568,-0.1
4.015,0,-0.032956547,103.4141568,-0.1
4.027,0.000871031,-0.032956547,103.4141568,-0.1
4.04,0,-0.032956547,103.2784559,0
4.053,0.000871031,-0.032956547,103.4079683,0
4.065,0.000871031,-0.065913094,103.3784559,-0.1
4.078,0.000871031,-0.065913094,103.4079683,0
4.091,0,-0.065913094,103.3846444,-0.2
4.103,0,-0.065913094,103.3141568,0
4.116,-0.000435515,-0.065913094,103.2784559,0
4.129,0,-0.032956547,103.3722674,0
4.142,0,-0.032956547,103.3784559,-0.1
4.154,0,-0.065913094,103.3141568,0
4.167,0,-0.065913094,103.3141568,0
4.18,0.000871031,-0.065913094,103.3141568,0
4.192,0,-0.065913094,103.4141568,-0.1
4.205,0.000871031,-0.065913094,103.5141568,-0.2
4.218,0,-0.065913094,103.4079683,0
4.23,0.000871031,-0.032956547,103.4141568,-0.1
4.243,0,-0.065913094,103.4079683,0
4.256,0.000871031,-0.065913094,103.4141568,-0.1
4.269,0,-0.065913094,103.3722674,0
4.281,0.000871031,-0.065913094,103.3784559,-0.1
4.294,0.000871031,-0.065913094,103.4141568,-0.1
4.307,0.000871031,-0.065913094,103.3784559,-0.1
4.319,0.000871031,-0.065913094,103.4141568,-0.1
4.332,0.000871031,-0.032956547,103.4141568,-0.1
4.345,0,-0.032956547,103.3784559,-0.1
4.358,0,-0.032956547,103.2846444,-0.1
4.37,0,-0.032956547,103.2784559,0
4.383,0,-0.032956547,103.3203453,-0.1
4.396,0,-0.032956547,103.6079683,-0.2
4.408,0,-0.065913094,103.3722674,0
4.421,0,-0.065913094,103.4722674,-0.1
4.434,0,-0.032956547,103.2784559,0
4.446,0,-0.032956547,103.2784559,0
4.459,0,-0.032956547,103.3784559,-0.1
4.472,0,-0.032956547,103.3784559,-0.1
4.485,0,-0.032956547,103.3784559,-0.1
4.497,0,-0.065913094,103.3784559,-0.1
4.51,0,-0.065913094,103.4141568,-0.1
4.523,0.000871031,-0.032956547,103.4141568,-0.1
4.535,0.000871031,-0.032956547,103.4141568,-0.1
4.548,0.000871031,-0.065913094,103.4141568,-0.1
4.561,0,-0.065913094,103.4141568,-0.1
4.573,0.000871031,-0.032956547,103.4141568,-0.1
4.586,0,-0.032956547,103.4141568,-0.1
4.599,0.000871031,-0.032956547,103.3784559,-0.1
4.612,0,-0.032956547,103.4141568,-0.1
4.624,0.000871031,-0.032956547,103.4141568,-0.1
4.637,0.000871031,-0.065913094,103.3784559,-0.1
4.65,0.000871031,-0.065913094,103.3784559,-0.1
4.662,0.000871031,-0.032956547,103.3784559,-0.1
4.675,0.000871031,-0.032956547,103.3784559,-0.1
4.688,0,-0.032956547,103.2784559,0
4.701,0,-0.032956547,103.2784559,0
4.713,0,-0.032956547,103.2784559,0
4.726,0.000871031,-0.032956547,103.4141568,-0.1
4.739,0.000871031,-0.065913094,103.4141568,-0.1
4.751,0.000871031,-0.065913094,103.4141568,-0.1
4.764,0.000871031,-0.065913094,103.3722674,0
4.777,0,-0.065913094,103.3722674,0
4.789,0.000871031,-0.065913094,103.3722674,0
4.802,0,-0.032956547,103.3784559,-0.1
4.815,0.000871031,-0.065913094,103.3722674,0
4.828,0,-0.032956547,103.5079683,-0.1
4.84,0.000871031,-0.032956547,103.5017798,0
4.853,0,-0.032956547,103.4722674,-0.1
4.866,0.000871031,-0.032956547,103.2784559,0
4.878,0,-0.032956547,103.2784559,0
4.891,0.000871031,-0.032956547,103.3722674,0
4.904,0,-0.032956547,103.3784559,-0.1
4.916,0,-0.032956547,103.3722674,0
4.929,0,-0.032956547,103.3722674,0
4.942,0.000871031,-0.032956547,103.3784559,-0.1
4.955,0.000871031,-0.032956547,103.4079683,0
4.967,0.000871031,-0.032956547,103.4141568,-0.1
4.98,0.000871031,-0.032956547,103.4141568,-0.1
4.993,0.000871031,-0.032956547,103.3784559,-0.1
5.005,0.000871031,-0.032956547,103.2722674,0.1
5.018,0.000871031,-0.032956547,103.3784559,-0.1
5.031,0.000871031,-0.032956547,103.3722674,0
5.044,0.000871031,-0.032956547,103.3784559,-0.1
5.056,0.000871031,0,103.3722674,0
5.069,0,-0.032956547,103.3203453,-0.1
5.082,0,0,103.4141568,-0.1
5.094,0,0,103.3203453,-0.1
5.107,0,0,103.4079683,0
5.12,0,-0.032956547,103.2784559,0
5.132,0,-0.032956547,103.2784559,0
5.145,0,0,103.2784559,0
5.158,0,0,103.5079683,-0.1
5.171,0,0,103.5079683,-0.1
5.183,0.000871031,0,103.5079683,-0.1
5.196,0.000871031,0,103.3722674,0
5.209,0.000871031,0,103.3784559,-0.1
5.221,0.000871031,0,103.2722674,0.1
5.234,0.000871031,0,103.3846444,-0.2
5.247,0.000871031,0,103.4141568,-0.1
5.259,0.000871031,0,103.4141568,-0.1
5.272,0.000871031,0,103.4079683,0
5.285,0,0,103.4141568,-0.1
5.298,0,0,103.4079683,0
5.31,0,0,103.3141568,0
5.323,0,0,103.3141568,0
5.336,0,0,103.4141568,-0.1
5.348,0,0,103.2784559,0
5.361,0,0,103.2846444,-0.1
5.374,0,0,103.2846444,-0.1
5.387,0,0,103.2846444,-0.1
5.399,0.000871031,0,103.2784559,0
5.412,0,0,103.4141568,-0.1
5.425,0.000871031,0,103.3141568,0
5.437,0.000871031,0,103.2784559,0
5.45,0.000871031,0.032956547,103.4141568,-0.1
5.463,0,0.032956547,103.4141568,-0.1
5.475,0.000871031,0.032956547,103.2784559,0
5.488,0,0.032956547,103.3722674,0
5.501,0.000871031,0.032956547,103.4079683,0
5.514,0,0.032956547,103.5079683,-0.1
5.526,0.000871031,0.032956547,103.4141568,-0.1
5.539,0,0.032956547,103.4141568,-0.1
5.552,0.000871031,0.032956547,103.4141568,-0.1
5.564,0,0.032956547,103.4141568,-0.1
5.577,0.000871031,0.032956547,103.4141568,-0.1
5.59,0,0.032956547,103.4141568,-0.1
5.602,0,0.032956547,103.4079683,0
5.615,0,0.032956547,103.4141568,-0.1
5.628,0.000871031,0.032956547,103.4141568,-0.1
5.641,0.000871031,0.032956547,103.3141568,0
5.653,0.000871031,0.032956547,103.3141568,0
5.666,0.000871031,0.065913094,103.3141568,0
5.679,0.000871031,0.065913094,103.3141568,0
5.691,0.000871031,0.032956547,103.2784559,0
5.704,0,0.065913094,103.3141568,0
5.717,0.000871031,0.065913094,103.3141568,0
5.73,0.000871031,0.065913094,103.3203453,-0.1
5.742,0.000871031,0.032956547,103.2784559,0
5.755,0.000871031,0.032956547,103.3784559,-0.1
5.768,0.000871031,0.065913094,103.3141568,0
5.78,0,0.065913094,103.3203453,-0.1
5.793,0.000871031,0.065913094,103.3141568,0
5.806,0,0.065913094,103.4141568,-0.1
5.818,0.000871031,0.065913094,103.4017798,0.1
5.831,0,0.065913094,103.3784559,-0.1
5.844,0.000871031,0.065913094,103.4141568,-0.1
5.857,0,0.065913094,103.3203453,-0.1
5.869,0,0.065913094,103.3722674,0
5.882,0,0.065913094,103.3784559,-0.1
5.895,0,0.065913094,103.5079683,-0.1
5.907,0.000871031,0.065913094,103.4079683,0
5.92,0.000871031,0.065913094,103.4079683,0
5.933,0.000871031,0.065913094,103.4141568,-0.1
5.945,0.000871031,0.065913094,103.4141568,-0.1
5.958,0.000871031,0.100090254,103.3141568,0
5.971,0.000871031,0.065913094,103.3141568,0
5.984,0.000871031,0.065913094,103.3141568,0
5.996,0,0.065913094,103.3203453,-0.1
6.009,0,0.065913094,103.3141568,0
6.022,0,0.065913094,103.3203453,-0.1
6.034,0.000871031,0.065913094,103.4079683,0
6.047,0,0.065913094,103.4141568,-0.1
6.06,0.000871031,0.065913094,103.4017798,0.1
6.073,0,0.100090254,103.4079683,0
6.085,0.000871031,0.100090254,103.5017798,0
6.098,0,0.100090254,103.4141568,-0.1
6.111,0,0.100090254,103.4141568,-0.1
6.123,-0.000435515,0.100090254,103.4141568,-0.1
6.136,0,0.100090254,103.3203453,-0.1
6.149,-0.000435515,0.100090254,103.2203453,0
6.161,0,0.100090254,103.3141568,0
6.174,0,0.100090254,103.3379574,0
6.187,0,0.100090254,103.3141568,0
6.2,0,0.100090254,103.4141568,-0.1
6.212,0,0.100090254,103.3203453,-0.1
6.225,0,0.100090254,103.4079683,0
6.238,0.000871031,0.100090254,103.4141568,-0.1
6.25,0.000871031,0.100090254,103.4079683,0
6.263,0,0.100090254,103.4141568,-0.1
6.276,0.000871031,0.100090254,103.4079683,0
6.288,0,0.100090254,103.4141568,-0.1
6.301,0,0.100090254,103.4079683,0
6.314,0,0.100090254,103.3203453,-0.1
6.327,0.000871031,0.100090254,103.3141568,0
6.339,0,0.100090254,103.3203453,-0.1
6.352,0.000871031,0.133046802,103.4141568,-0.1
6.365,0,0.133046802,103.4079683,0
6.377,0.000871031,0.133046802,103.4141568,-0.1
6.39,0,0.133046802,103.4079683,0
6.403,0,0.133046802,103.4141568,-0.1
6.416,0,0.133046802,103.4141568,-0.1
6.428,0.000871031,0.100090254,103.3141568,0
6.441,0,0.133046802,103.4079683,0
6.454,0,0.133046802,103.3141568,0
6.466,0,0.133046802,103.3141568,0
6.479,0,0.133046802,103.3379574,0
6.492,0,0.133046802,103.3141568,0
6.504,0.000871031,0.133046802,103.4141568,-0.1
6.517,0,0.100090254,103.4079683,0
6.53,0,0.100090254,103.4079683,0
6.543,0,0.133046802,103.4141568,-0.1
6.555,0,0.133046802,103.3141568,0
6.568,0,0.133046802,103.3203453,-0.1
6.581,0,0.133046802,103.3141568,0
6.593,0,0.133046802,103.3141568,0
6.606,0,0.133046802,103.3141568,0
6.619,0,0.133046802,103.4379574,-0.1
6.631,0,0.133046802,103.4317689,0
6.644,0,0.133046802,103.4317689,0
6.657,0,0.133046802,103.4317689,0
6.67,0.000871031,0.133046802,103.3379574,0
6.682,0.000871031,0.133046802,103.3141568,0
6.695,0.000871031,0.133046802,103.4141568,-0.1
6.708,0,0.133046802,103.3141568,0
6.72,0.000871031,0.133046802,103.4141568,-0.1
6.733,0,0.133046802,103.4141568,-0.1
6.746,0.000871031,0.100090254,103.3141568,0
6.759,0.000871031,0.100090254,103.4141568,-0.1
6.771,0.000871031,0.133046802,103.3141568,0
6.784,0,0.133046802,103.4141568,-0.1
6.797,0.000871031,0.133046802,103.4079683,0
6.809,0,0.133046802,103.4141568,-0.1
6.822,0.000871031,0.133046802,103.4079683,0
6.835,0,0.133046802,103.4141568,-0.1
6.847,0,0.133046802,103.4079683,0
6.86,0,0.133046802,103.3141568,0
6.873,0,0.133046802,103.3141568,0
6.886,0,0.133046802,103.3203453,-0.1
6.898,0,0.133046802,103.3141568,0
6.911,0,0.133046802,103.3141568,0
6.924,0.000871031,0.133046802,103.3141568,0
6.936,0.000871031,0.100090254,103.4141568,-0.1
6.949,0.000871031,0.100090254,103.4141568,-0.1
6.962,0.000871031,0.100090254,103.3141568,0
