Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-08-15,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0.00127933,0,103.683172,-0.1
0.013,0.00127933,-0.032956547,103.683172,-0.1
0.026,0.00127933,-0.032956547,103.683172,-0.1
0.038,0.000426443,-0.032956547,103.683172,-0.1
0.051,0.00127933,0,103.6474712,-0.1
0.064,0.000426443,0,103.6474712,-0.1
0.076,0.00127933,0,103.683172,-0.1
0.089,0.000426443,0,103.683172,-0.1
0.102,0.00127933,0,103.683172,-0.1
0.115,0.000426443,0,103.683172,-0.1
0.127,0.00127933,0,103.6893605,-0.2
0.14,0.00127933,0,103.6474712,-0.1
0.153,0.001705773,0.032956547,103.6536597,-0.2
0.165,0.00127933,0.032956547,103.6474712,-0.1
0.178,0.00127933,0.065913094,103.6536597,-0.2
0.191,0.000426443,0.065913094,103.683172,-0.1
0.203,0.00127933,0.065913094,103.683172,-0.1
0.216,0.000426443,0.065913094,103.683172,-0.1
0.229,0.00127933,0.032956547,103.6893605,-0.2
0.242,0.00127933,0.032956547,103.6893605,-0.2
0.254,0.001705773,0,103.6893605,-0.2
0.267,0.00127933,0,103.6536597,-0.2
0.28,0.00127933,0,103.6536597,-0.2
0.292,0.00127933,-0.032956547,103.683172,-0.1
0.305,0.00127933,-0.032956547,103.683172,-0.1
0.318,0.00127933,-0.065913094,103.6474712,-0.1
0.33,0.00127933,-0.065913094,103.7474712,-0.2
0.343,0.00127933,-0.065913094,103.6474712,-0.1
0.356,0.00127933,-0.065913094,103.6474712,-0.1
0.369,0.00127933,-0.065913094,103.6474712,-0.1
0.381,0.00127933,-0.065913094,103.6474712,-0.1
0.394,0.00127933,-0.065913094,103.6474712,-0.1
0.407,0.00127933,-0.100090254,103.6474712,-0.1
0.419,0.001705773,-0.100090254,103.6474712,-0.1
0.432,0.00127933,-0.100090254,103.6474712,-0.1
0.445,0.001705773,-0.100090254,103.6474712,-0.1
0.458,0.00127933,-0.100090254,103.6474712,-0.1
0.47,0.001705773,-0.100090254,103.683172,-0.1
0.483,0.00127933,-0.100090254,103.683172,-0.1
0.496,0.001705773,-0.133046802,103.683172,-0.1
0.508,0.00127933,-0.100090254,103.683172,-0.1
0.521,0.00127933,-0.100090254,103.683172,-0.1
0.534,0.000426443,-0.100090254,103.683172,-0.1
0.546,0.00127933,-0.100090254,103.6474712,-0.1
0.559,0.00127933,-0.100090254,103.6474712,-0.1
0.572,0.00127933,-0.100090254,103.683172,-0.1
0.585,0.00127933,-0.100090254,103.6474712,-0.1
0.597,0.00127933,-0.100090254,103.6474712,-0.1
0.61,0.00127933,-0.100090254,103.6474712,-0.1
0.623,0.00127933,-0.100090254,103.6474712,-0.1
0.635,0.00127933,-0.100090254,103.6474712,-0.1
0.648,0.001705773,-0.100090254,103.683172,-0.1
0.661,0.001705773,-0.100090254,103.683172,-0.1
0.673,0.00127933,-0.100090254,103.6893605,-0.2
0.686,0.001705773,-0.100090254,103.683172,-0.1
0.699,0.00127933,-0.100090254,103.6536597,-0.2
0.712,0.001705773,-0.100090254,103.683172,-0.1
0.724,0.00127933,-0.100090254,103.6893605,-0.2
0.737,0.001705773,-0.100090254,103.683172,-0.1
0.75,0.00127933,-0.100090254,103.6893605,-0.2
0.762,0.00127933,-0.100090254,103.683172,-0.1
0.775,0.00127933,-0.100090254,103.6893605,-0.2
0.788,0.00127933,-0.100090254,103.683172,-0.1
0.801,0.000426443,-0.100090254,103.6893605,-0.2
0.813,0.00127933,-0.100090254,103.683172,-0.1
0.826,0.00127933,-0.100090254,103.683172,-0.1
0.839,0.00127933,-0.100090254,103.683172,-0.1
0.851,0.00127933,-0.100090254,103.6893605,-0.2
0.864,0.00127933,-0.100090254,103.6893605,-0.2
0.877,0.001705773,-0.100090254,103.683172,-0.1
0.889,0.00127933,-0.100090254,103.683172,-0.1
0.902,0.00127933,-0.100090254,103.683172,-0.1
0.915,0.00127933,-0.100090254,103.683172,-0.1
0.928,0.00127933,-0.100090254,103.6769835,0
0.94,0.00127933,-0.100090254,103.683172,-0.1
0.953,0.00127933,-0.100090254,103.7769835,-0.1
0.966,0.00127933,-0.100090254,103.783172,-0.2
0.978,0.00127933,-0.100090254,103.6769835,0
0.991,0.000426443,-0.100090254,103.683172,-0.1
