Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-01-13,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,-0.037739101,0.032956547,103.7688892,-0.3
0.013,-0.037739101,0.032956547,103.7208113,-0.1
0.026,-0.037739101,0.032956547,103.7331883,-0.3
0.038,-0.037739101,0.065913094,103.8269998,-0.3
0.051,-0.036891032,0.100090254,103.8208113,-0.2
0.064,-0.036466997,0.133046802,103.8208113,-0.2
0.076,-0.035618927,0.166003349,103.8208113,-0.2
0.089,-0.034346823,0.26487299,103.8269998,-0.3
0.102,-0.033074718,0.397919792,103.7208113,-0.1
0.115,-0.031802613,0.430876339,103.7269998,-0.2
0.127,-0.031802613,0.430876339,103.7208113,-0.1
0.14,-0.031802613,0.397919792,103.7269998,-0.2
0.153,-0.032650683,0.332006698,103.7208113,-0.1
0.165,-0.033074718,0.26487299,103.7331883,-0.3
0.178,-0.034346823,0.166003349,103.7269998,-0.2
0.191,-0.035194892,0.133046802,103.7269998,-0.2
0.203,-0.035618927,0.100090254,103.7565122,-0.1
0.216,-0.036466997,0.065913094,103.7627007,-0.2
0.229,-0.036466997,0.065913094,103.8208113,-0.2
0.242,-0.036466997,0.065913094,103.9565122,-0.3
0.254,-0.036466997,0.100090254,103.8565122,-0.2
0.267,-0.036466997,0.133046802,103.8208113,-0.2
0.28,-0.036466997,0.166003349,103.7269998,-0.2
0.292,-0.035618927,0.166003349,103.7208113,-0.1
0.305,-0.035618927,0.198959896,103.7269998,-0.2
0.318,-0.035618927,0.198959896,103.7208113,-0.1
0.33,-0.035194892,0.198959896,103.7269998,-0.2
0.343,-0.035194892,0.198959896,103.7208113,-0.1
0.356,-0.035618927,0.166003349,103.7269998,-0.2
0.369,-0.035618927,0.133046802,103.7269998,-0.2
0.381,-0.035618927,0.133046802,103.7269998,-0.2
0.394,-0.035194892,0.133046802,103.8208113,-0.2
