Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-02-13,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,-0.00214596,0.563923141,101.0702341,-0.2
0.013,-0.00214596,0.563923141,101.0702341,-0.2
0.026,-0.00214596,0.596879688,101.0345332,-0.2
0.038,-0.002575152,0.629836235,101.0345332,-0.2
0.051,-0.00214596,0.662792783,101.0345332,-0.2
0.064,-0.00214596,0.696969943,101.0345332,-0.2
0.076,-0.00214596,0.696969943,101.0345332,-0.2
0.089,-0.00214596,0.662792783,101.0345332,-0.2
0.102,-0.00214596,0.629836235,101.0345332,-0.2
0.115,-0.00214596,0.596879688,101.0345332,-0.2
0.127,-0.002575152,0.563923141,101.0345332,-0.2
0.14,-0.002575152,0.563923141,101.0345332,-0.2
0.153,-0.002575152,0.530966594,101.0345332,-0.2
0.165,-0.00214596,0.530966594,101.0345332,-0.2
0.178,-0.00214596,0.530966594,101.0345332,-0.2
0.191,-0.00214596,0.530966594,101.0345332,-0.2
0.203,-0.00214596,0.530966594,101.0345332,-0.2
0.216,-0.00214596,0.530966594,101.0345332,-0.2
0.229,-0.00214596,0.530966594,101.0345332,-0.2
0.242,-0.002575152,0.530966594,101.0345332,-0.2
0.254,-0.002575152,0.563923141,101.0345332,-0.2
0.267,-0.00214596,0.563923141,101.0345332,-0.2
0.28,-0.00214596,0.563923141,101.0407217,-0.3
0.292,-0.00214596,0.563923141,101.0345332,-0.2
0.305,-0.00214596,0.563923141,101.0407217,-0.3
0.318,-0.00214596,0.563923141,101.0283447,-0.1
0.33,-0.00214596,0.563923141,101.0407217,-0.3
0.343,-0.002575152,0.563923141,101.0283447,-0.1
0.356,-0.00214596,0.563923141,101.0407217,-0.3
0.369,-0.00214596,0.563923141,101.0283447,-0.1
0.381,-0.00214596,0.563923141,101.0407217,-0.3
0.394,-0.002575152,0.563923141,101.0345332,-0.2
0.407,-0.00214596,0.563923141,101.0407217,-0.3
0.419,-0.00214596,0.563923141,101.0345332,-0.2
0.432,-0.00214596,0.563923141,101.0345332,-0.2
0.445,-0.00214596,0.563923141,101.0345332,-0.2
0.458,-0.002575152,0.530966594,101.0345332,-0.2
0.47,-0.00214596,0.530966594,101.0407217,-0.3
0.483,-0.00214596,0.530966594,101.0345332,-0.2
0.496,-0.00214596,0.530966594,101.0407217,-0.3
0.508,-0.00214596,0.530966594,101.0283447,-0.1
0.521,-0.00214596,0.563923141,101.0407217,-0.3
0.534,-0.00214596,0.563923141,101.0283447,-0.1
0.546,-0.00214596,0.563923141,101.0407217,-0.3
0.559,-0.00214596,0.530966594,101.0283447,-0.1
0.572,-0.00214596,0.530966594,101.0407217,-0.3
0.585,-0.00214596,0.530966594,101.0283447,-0.1
0.597,-0.002575152,0.530966594,101.0407217,-0.3
0.61,-0.00214596,0.530966594,101.0345332,-0.2
0.623,-0.00214596,0.530966594,101.0345332,-0.2
0.635,-0.00214596,0.530966594,101.0345332,-0.2
0.648,-0.00214596,0.530966594,101.0345332,-0.2
0.661,-0.00214596,0.530966594,101.0345332,-0.2
0.673,-0.00214596,0.530966594,101.0345332,-0.2
0.686,-0.00214596,0.563923141,101.0345332,-0.2
0.699,-0.00214596,0.563923141,101.0345332,-0.2
0.712,-0.00214596,0.596879688,101.0345332,-0.2
0.724,-0.00214596,0.596879688,101.0345332,-0.2
0.737,-0.00214596,0.563923141,101.0345332,-0.2
0.75,-0.00214596,0.563923141,101.0345332,-0.2
0.762,-0.00214596,0.530966594,101.0345332,-0.2
0.775,-0.00214596,0.530966594,101.0345332,-0.2
0.788,-0.00214596,0.530966594,101.0345332,-0.2
0.801,-0.002575152,0.530966594,101.0345332,-0.2
0.813,-0.00214596,0.530966594,101.0345332,-0.2
0.826,-0.00214596,0.530966594,101.0345332,-0.2
0.839,-0.00214596,0.563923141,101.0345332,-0.2
0.851,-0.00214596,0.563923141,101.0345332,-0.2
0.864,-0.00214596,0.563923141,101.0345332,-0.2
