Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-09-19,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0.00864949,0.098869642,100.0019039,0
0.013,0.009081965,0.098869642,99.96620304,0
0.026,0.009081965,0.032956547,99.96620304,0
0.038,0.009081965,-0.065913094,99.96620304,0
0.051,0.009081965,-0.26487299,99.96620304,0
0.064,0.009081965,-0.430876339,100.066203,-0.1
0.076,0.009081965,-0.563923141,100.066203,-0.1
0.089,0.00864949,-0.629836235,100.066203,-0.1
0.102,0.00864949,-0.664013395,100.0305022,-0.1
0.115,0.00864949,-0.664013395,100.0305022,-0.1
0.127,0.00864949,-0.596879688,99.93050217,0
0.14,0.00864949,-0.530966594,100.0305022,-0.1
0.153,0.00864949,-0.430876339,100.0243137,0
0.165,0.00864949,-0.332006698,100.0243137,0
0.178,0.009081965,-0.26487299,100.0243137,0
0.191,0.009081965,-0.198959896,99.93050217,0
0.203,0.009081965,-0.133046802,99.92431366,0.1
0.216,0.009081965,-0.100090254,100.0305022,-0.1
0.229,0.009081965,-0.065913094,99.92431366,0.1
0.242,0.009081965,-0.032956547,99.93050217,0
0.254,0.009081965,-0.032956547,99.93050217,0
0.267,0.009081965,-0.032956547,99.93050217,0
0.28,0.009081965,0,99.93050217,0
0.292,0.009081965,0,99.83050217,0.1
0.305,0.009081965,0,99.83050217,0.1
0.318,0.00864949,0,99.83050217,0.1
0.33,0.009081965,-0.032956547,99.83050217,0.1
0.343,0.009081965,-0.032956547,99.83050217,0.1
0.356,0.009081965,-0.032956547,99.83050217,0.1
0.369,0.009081965,-0.032956547,99.83050217,0.1
0.381,0.009081965,-0.032956547,99.83050217,0.1
0.394,0.009081965,-0.032956547,99.83050217,0.1
0.407,0.009081965,-0.032956547,99.83050217,0.1
0.419,0.009081965,-0.065913094,99.83050217,0.1
0.432,0.009081965,-0.065913094,99.83050217,0.1
0.445,0.00864949,-0.100090254,99.83050217,0.1
0.458,0.009081965,-0.100090254,99.83669067,0
0.47,0.009081965,-0.133046802,99.83050217,0.1
0.483,0.00864949,-0.133046802,99.83050217,0.1
0.496,0.009081965,-0.133046802,99.83050217,0.1
0.508,0.009081965,-0.166003349,99.83050217,0.1
0.521,0.009081965,-0.166003349,99.93050217,0
0.534,0.009081965,-0.166003349,99.93050217,0
0.546,0.009081965,-0.166003349,99.93050217,0
0.559,0.009081965,-0.198959896,100.0243137,0
0.572,0.009081965,-0.198959896,100.0243137,0
0.585,0.00864949,-0.198959896,100.0243137,0
0.597,0.00864949,-0.198959896,100.0243137,0
0.61,0.00864949,-0.166003349,100.0243137,0
0.623,0.009081965,-0.166003349,99.93050217,0
0.635,0.009081965,-0.166003349,99.93050217,0
0.648,0.009081965,-0.166003349,99.93050217,0
0.661,0.00864949,-0.133046802,99.93050217,0
0.673,0.009081965,-0.133046802,99.83050217,0.1
0.686,0.009081965,-0.133046802,99.83050217,0.1
0.699,0.009081965,-0.100090254,99.83669067,0
0.712,0.009081965,-0.065913094,99.83050217,0.1
0.724,0.009081965,-0.065913094,99.83669067,0
0.737,0.009081965,-0.032956547,99.83050217,0.1
0.75,0.009081965,-0.032956547,99.83050217,0.1
0.762,0.009081965,-0.032956547,99.93050217,0
0.775,0.009081965,-0.032956547,99.83050217,0.1
0.788,0.009081965,-0.032956547,99.83050217,0.1
0.801,0.009081965,0,99.83669067,0
0.813,0.009081965,-0.032956547,99.83050217,0.1
0.826,0.00864949,-0.032956547,99.83050217,0.1
0.839,0.00864949,-0.032956547,99.83050217,0.1
0.851,0.00864949,-0.032956547,99.83050217,0.1
0.864,0.009081965,-0.032956547,99.83050217,0.1
0.877,0.009081965,0,99.92431366,0.1
0.889,0.009081965,0,100.0305022,-0.1
0.902,0.009081965,0,100.0243137,0
0.915,0.009081965,0,99.93050217,0
0.928,0.00864949,0,99.93050217,0
0.94,0.00864949,0,99.93050217,0
0.953,0.009081965,0,99.92431366,0.1
0.966,0.009081965,0.032956547,99.93050217,0
0.978,0.009081965,0.032956547,99.92431366,0.1
0.991,0.009081965,0.065913094,99.93050217,0
1.004,0.009081965,0.098869642,99.93050217,0
1.016,0.009081965,0.133046802,99.83669067,0
1.029,0.009081965,0.166003349,99.83050217,0.1
1.042,0.009081965,0.198959896,99.83050217,0.1
1.055,0.009081965,0.231916443,99.83050217,0.1
1.067,0.009081965,0.26487299,99.83050217,0.1
1.08,0.009081965,0.26487299,99.83050217,0.1
1.093,0.009081965,0.297829538,99.83669067,0
1.105,0.009081965,0.297829538,99.83050217,0.1
1.118,0.009081965,0.297829538,99.83050217,0.1
1.131,0.009081965,0.297829538,99.83050217,0.1
1.144,0.009081965,0.297829538,99.83050217,0.1
1.156,0.009081965,0.26487299,99.83050217,0.1
1.169,0.009081965,0.26487299,99.83050217,0.1
1.182,0.009081965,0.231916443,99.83050217,0.1
1.194,0.009081965,0.198959896,99.83050217,0.1
1.207,0.009081965,0.133046802,99.83050217,0.1
1.22,0.00864949,0.098869642,99.92431366,0.1
1.232,0.009081965,0.032956547,100.0243137,0
1.245,0.009081965,0,100.0243137,0
1.258,0.009081965,-0.100090254,99.93050217,0
1.271,0.009081965,-0.133046802,99.93050217,0
1.283,0.009081965,-0.198959896,99.93050217,0
1.296,0.009081965,-0.231916443,100.0243137,0
1.309,0.009081965,-0.299050151,99.93050217,0
1.321,0.009081965,-0.332006698,99.92431366,0.1
1.334,0.009081965,-0.364963245,99.93050217,0
1.347,0.009081965,-0.430876339,99.92431366,0.1
1.359,0.009081965,-0.465053499,99.93669067,-0.1
1.372,0.009081965,-0.498010047,99.93050217,0
1.385,0.009081965,-0.498010047,99.93669067,-0.1
1.398,0.009081965,-0.498010047,99.93050217,0
1.41,0.009081965,-0.498010047,99.93669067,-0.1
1.423,0.009081965,-0.465053499,99.93050217,0
1.436,0.009081965,-0.465053499,99.93050217,0
1.448,0.009081965,-0.465053499,99.93050217,0
1.461,0.009081965,-0.465053499,99.93050217,0
1.474,0.009081965,-0.498010047,99.93050217,0
1.487,0.009081965,-0.498010047,99.93669067,-0.1
