Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-09-16,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0.007316753,0,103.7927674,0.4
0.013,0.007316753,-0.032956547,103.8346568,0.3
0.026,0.008177547,-0.166003349,103.8284683,0.4
0.038,0.008177547,-0.430876339,103.8989559,0.2
0.051,0.008177547,-0.795839584,103.8689668,0.3
0.064,0.008607945,-1.027756028,103.8751553,0.2
0.076,0.009468739,-1.094889735,103.8332659,0.3
0.089,0.009468739,-0.961842933,103.8394544,0.2
0.102,0.009468739,-0.696969943,103.7394544,0.3
0.115,0.009468739,-0.332006698,103.6751553,0.4
0.127,0.009468739,0.032956547,103.6751553,0.4
0.14,0.008607945,0.332006698,103.5813438,0.4
0.153,0.008607945,0.530966594,103.5751553,0.5
0.165,0.008607945,0.596879688,103.5751553,0.5
0.178,0.009468739,0.530966594,103.5751553,0.5
0.191,0.009468739,0.364963245,103.6751553,0.4
0.203,0.009468739,0.198959896,103.6751553,0.4
0.216,0.009468739,0.032956547,103.6751553,0.4
0.229,0.009468739,-0.100090254,103.6751553,0.4
0.242,0.009468739,-0.166003349,103.6394544,0.4
0.254,0.009468739,-0.198959896,103.6456429,0.3
0.267,0.009468739,-0.198959896,103.6751553,0.4
0.28,0.008607945,-0.166003349,103.7751553,0.3
0.292,0.009468739,-0.100090254,103.7689668,0.4
0.305,0.009468739,-0.032956547,103.7751553,0.3
0.318,0.009468739,0.032956547,103.7689668,0.4
0.33,0.009468739,0.100090254,103.7751553,0.3
0.343,0.008607945,0.133046802,103.7689668,0.4
0.356,0.008607945,0.133046802,103.7751553,0.3
0.369,0.008607945,0.133046802,103.7689668,0.4
0.381,0.008607945,0.100090254,103.7689668,0.4
0.394,0.009468739,0.065913094,103.7689668,0.4
0.407,0.008607945,0.032956547,103.7689668,0.4
0.419,0.008607945,0.032956547,103.7751553,0.3
0.432,0.009468739,0,103.7689668,0.4
0.445,0.009468739,0,103.7751553,0.3
0.458,0.009468739,0,103.7689668,0.4
0.47,0.008607945,0,103.7751553,0.3
0.483,0.009468739,0,103.7332659,0.4
0.496,0.009468739,0,103.6394544,0.4
0.508,0.008607945,0.032956547,103.7751553,0.3
0.521,0.008607945,0.032956547,103.7751553,0.3
0.534,0.008607945,0.032956547,103.7751553,0.3
0.546,0.008607945,0,103.7751553,0.3
0.559,0.008607945,0,103.7751553,0.3
0.572,0.008607945,0,103.7751553,0.3
0.585,0.009468739,0,103.7751553,0.3
0.597,0.009468739,0,103.6751553,0.4
0.61,0.009468739,0,103.6751553,0.4
0.623,0.009468739,0,103.6751553,0.4
0.635,0.009468739,0.032956547,103.6813438,0.3
0.648,0.009468739,0,103.6751553,0.4
0.661,0.009468739,0,103.6813438,0.3
0.673,0.008607945,0,103.6751553,0.4
0.686,0.008607945,0.032956547,103.6813438,0.3
0.699,0.009468739,0,103.6751553,0.4
0.712,0.009468739,0,103.6813438,0.3
