Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-06-28,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0.002982277,-0.032956547,103.169646,0
0.013,0.002982277,-0.032956547,103.1401336,-0.1
0.026,0.002982277,-0.032956547,103.1339451,0
0.038,0.002982277,-0.065913094,103.1044328,-0.1
0.051,0.002982277,-0.100090254,103.1339451,0
0.064,0.002982277,-0.133046802,103.1401336,-0.1
0.076,0.002982277,-0.166003349,103.1339451,0
0.089,0.002982277,-0.198959896,103.0982442,0
0.102,0.002982277,-0.198959896,103.1044328,-0.1
0.115,0.002982277,-0.198959896,103.0982442,0
0.127,0.002982277,-0.198959896,103.1401336,-0.1
0.14,0.002982277,-0.166003349,103.1339451,0
0.153,0.002982277,-0.166003349,103.1401336,-0.1
0.165,0.002982277,-0.166003349,103.1339451,0
0.178,0.002982277,-0.166003349,103.1401336,-0.1
0.191,0.002556237,-0.166003349,103.1339451,0
0.203,0.002982277,-0.133046802,103.1044328,-0.1
0.216,0.002982277,-0.133046802,103.0982442,0
0.229,0.002982277,-0.133046802,103.1401336,-0.1
0.242,0.002982277,-0.133046802,103.1339451,0
0.254,0.002982277,-0.133046802,103.1401336,-0.1
0.267,0.002982277,-0.133046802,103.1339451,0
0.28,0.002982277,-0.133046802,103.1401336,-0.1
0.292,0.002982277,-0.133046802,103.1339451,0
0.305,0.002982277,-0.133046802,103.1401336,-0.1
0.318,0.002982277,-0.133046802,103.1401336,-0.1
0.33,0.002982277,-0.133046802,103.1401336,-0.1
0.343,0.002982277,-0.133046802,103.1401336,-0.1
0.356,0.002982277,-0.133046802,103.1339451,0
0.369,0.002982277,-0.133046802,103.1401336,-0.1
0.381,0.002982277,-0.133046802,103.1339451,0
0.394,0.002982277,-0.133046802,103.1401336,-0.1
0.407,0.002982277,-0.133046802,103.1401336,-0.1
0.419,0.002982277,-0.100090254,103.1044328,-0.1
0.432,0.002982277,-0.100090254,103.1401336,-0.1
0.445,0.002982277,-0.100090254,103.1401336,-0.1
0.458,0.002982277,-0.100090254,103.1401336,-0.1
0.47,0.002982277,-0.100090254,103.1339451,0
0.483,0.002982277,-0.100090254,103.1401336,-0.1
0.496,0.002982277,-0.133046802,103.1339451,0
0.508,0.002982277,-0.100090254,103.1044328,-0.1
0.521,0.002982277,-0.100090254,103.0982442,0
0.534,0.002982277,-0.100090254,103.1401336,-0.1
0.546,0.002982277,-0.100090254,103.1339451,0
0.559,0.002982277,-0.133046802,103.1401336,-0.1
0.572,0.002982277,-0.100090254,103.0982442,0
0.585,0.002982277,-0.100090254,103.1401336,-0.1
0.597,0.002982277,-0.100090254,103.1044328,-0.1
0.61,0.002982277,-0.100090254,103.0982442,0
0.623,0.002982277,-0.100090254,103.1401336,-0.1
0.635,0.002982277,-0.133046802,103.1339451,0
0.648,0.002982277,-0.133046802,103.1401336,-0.1
0.661,0.002982277,-0.133046802,103.1339451,0
0.673,0.002982277,-0.100090254,103.1401336,-0.1
0.686,0.002982277,-0.100090254,103.1339451,0
0.699,0.002982277,-0.100090254,103.1401336,-0.1
0.712,0.002982277,-0.100090254,103.1339451,0
0.724,0.002982277,-0.100090254,103.1401336,-0.1
0.737,0.002556237,-0.100090254,103.1401336,-0.1
0.75,0.002556237,-0.100090254,103.1401336,-0.1
0.762,0.002982277,-0.100090254,103.1339451,0
0.775,0.002982277,-0.100090254,103.1401336,-0.1
0.788,0.002982277,-0.100090254,103.1044328,-0.1
0.801,0.002556237,-0.100090254,103.1044328,-0.1
0.813,0.002556237,-0.100090254,103.1401336,-0.1
0.826,0.002982277,-0.100090254,103.1339451,0
0.839,0.002982277,-0.100090254,103.1401336,-0.1
0.851,0.002556237,-0.100090254,103.1339451,0
0.864,0.002982277,-0.100090254,103.1401336,-0.1
0.877,0.002982277,-0.100090254,103.1339451,0
0.889,0.002982277,-0.100090254,103.1401336,-0.1
0.902,0.002982277,-0.100090254,103.1401336,-0.1
0.915,0.002982277,-0.100090254,103.1401336,-0.1
0.928,0.002982277,-0.100090254,103.1401336,-0.1
0.94,0.002982277,-0.100090254,103.1401336,-0.1
0.953,0.002982277,-0.100090254,103.1401336,-0.1
0.966,0.002982277,-0.100090254,103.1401336,-0.1
0.978,0.002982277,-0.100090254,103.1044328,-0.1
0.991,0.002982277,-0.100090254,103.1401336,-0.1
1.004,0.002982277,-0.100090254,103.1044328,-0.1
1.016,0.002982277,-0.100090254,103.0982442,0
1.029,0.002982277,-0.100090254,103.1401336,-0.1
1.042,0.002982277,-0.100090254,103.1339451,0
1.055,0.002982277,-0.100090254,103.1401336,-0.1
1.067,0.002982277,-0.100090254,103.1401336,-0.1
1.08,0.002982277,-0.100090254,103.1401336,-0.1
1.093,0.002982277,-0.100090254,103.1401336,-0.1
1.105,0.002982277,-0.100090254,103.1401336,-0.1
1.118,0.002982277,-0.100090254,103.1044328,-0.1
1.131,0.002982277,-0.100090254,103.1339451,0
1.144,0.002982277,-0.100090254,103.1401336,-0.1
1.156,0.002982277,-0.100090254,103.1339451,0
1.169,0.002982277,-0.100090254,103.1401336,-0.1
1.182,0.002982277,-0.100090254,103.1339451,0
1.194,0.002982277,-0.100090254,103.1401336,-0.1
1.207,0.002556237,-0.100090254,103.1339451,0
1.22,0.002556237,-0.100090254,103.1401336,-0.1
1.232,0.002982277,-0.100090254,103.1339451,0
1.245,0.002982277,-0.100090254,103.1401336,-0.1
1.258,0.002982277,-0.100090254,103.1339451,0
1.271,0.002982277,-0.100090254,103.1401336,-0.1
1.283,0.002982277,-0.065913094,103.1401336,-0.1
1.296,0.002982277,-0.065913094,103.1401336,-0.1
1.309,0.002982277,-0.100090254,103.1401336,-0.1
1.321,0.002982277,-0.100090254,103.1339451,0
1.334,0.002982277,-0.100090254,103.1044328,-0.1
1.347,0.002556237,-0.100090254,103.1339451,0
1.359,0.002982277,-0.100090254,103.1401336,-0.1
1.372,0.002982277,-0.100090254,103.1339451,0
1.385,0.002982277,-0.100090254,103.1401336,-0.1
1.398,0.002982277,-0.100090254,103.1339451,0
1.41,0.002982277,-0.100090254,103.1401336,-0.1
1.423,0.002982277,-0.100090254,103.1339451,0
1.436,0.002982277,-0.100090254,103.1401336,-0.1
1.448,0.002982277,-0.100090254,103.1339451,0
1.461,0.002982277,-0.100090254,103.1401336,-0.1
1.474,0.002982277,-0.100090254,103.1401336,-0.1
1.487,0.002982277,-0.100090254,103.1401336,-0.1
1.499,0.002982277,-0.100090254,103.1401336,-0.1
1.512,0.002982277,-0.100090254,103.1401336,-0.1
1.525,0.002982277,-0.100090254,103.1401336,-0.1
1.537,0.002982277,-0.100090254,103.1339451,0
1.55,0.002982277,-0.100090254,103.1401336,-0.1
1.563,0.002982277,-0.100090254,103.1401336,-0.1
1.575,0.002982277,-0.100090254,103.1401336,-0.1
1.588,0.002982277,-0.100090254,103.1401336,-0.1
1.601,0.002982277,-0.100090254,103.1401336,-0.1
1.614,0.002982277,-0.100090254,103.1401336,-0.1
1.626,0.002982277,-0.100090254,103.1339451,0
1.639,0.002982277,-0.100090254,103.1401336,-0.1
1.652,0.002982277,-0.100090254,103.1339451,0
1.664,0.002982277,-0.100090254,103.1401336,-0.1
1.677,0.002982277,-0.100090254,103.1339451,0
1.69,0.002982277,-0.100090254,103.1401336,-0.1
1.702,0.002982277,-0.100090254,103.1339451,0
1.715,0.002982277,-0.100090254,103.1401336,-0.1
1.728,0.002982277,-0.100090254,103.1339451,0
1.741,0.002982277,-0.100090254,103.1401336,-0.1
1.753,0.002982277,-0.100090254,103.1339451,0
1.766,0.002982277,-0.100090254,103.1401336,-0.1
1.779,0.002982277,-0.100090254,103.1401336,-0.1
1.791,0.002982277,-0.100090254,103.1401336,-0.1
1.804,0.002982277,-0.100090254,103.1401336,-0.1
1.817,0.002982277,-0.100090254,103.1339451,0
1.83,0.002982277,-0.100090254,103.1401336,-0.1
1.842,0.002982277,-0.100090254,103.1339451,0
1.855,0.002982277,-0.100090254,103.1401336,-0.1
1.868,0.002982277,-0.100090254,103.1339451,0
