Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-03-26,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0.00341842,-0.72992649,102.9419472,-0.1
0.013,0.00341842,-0.72992649,102.8419472,0
0.026,0.00341842,-0.72992649,102.9481357,-0.2
0.038,0.00341842,-0.72992649,102.8419472,0
0.051,0.00341842,-0.696969943,102.9419472,-0.1
0.064,0.00341842,-0.696969943,103.0357586,-0.1
0.076,0.00341842,-0.696969943,102.9419472,-0.1
0.089,0.00341842,-0.696969943,102.9357586,0
0.102,0.00341842,-0.696969943,102.9419472,-0.1
0.115,0.00341842,-0.696969943,102.9419472,-0.1
0.127,0.00341842,-0.696969943,102.9419472,-0.1
0.14,0.00341842,-0.696969943,102.9357586,0
0.153,0.00341842,-0.696969943,102.9419472,-0.1
0.165,0.00341842,-0.72992649,102.9357586,0
0.178,0.00341842,-0.72992649,102.9062463,-0.1
0.191,0.00341842,-0.72992649,102.9357586,0
0.203,0.00341842,-0.72992649,102.9419472,-0.1
0.216,0.00341842,-0.72992649,102.9357586,0
0.229,0.00341842,-0.72992649,102.9419472,-0.1
0.242,0.00341842,-0.72992649,102.9419472,-0.1
0.254,0.00341842,-0.72992649,102.8419472,0
0.267,0.00341842,-0.72992649,102.9419472,-0.1
0.28,0.00341842,-0.72992649,102.9419472,-0.1
0.292,0.00341842,-0.72992649,102.9000578,0
0.305,0.00341842,-0.72992649,102.9357586,0
0.318,0.00341842,-0.72992649,102.9419472,-0.1
0.33,0.00341842,-0.72992649,102.9062463,-0.1
0.343,0.00341842,-0.72992649,102.9062463,-0.1
0.356,0.00341842,-0.72992649,102.9062463,-0.1
0.369,0.00341842,-0.72992649,102.9062463,-0.1
0.381,0.00341842,-0.72992649,102.9419472,-0.1
0.394,0.00341842,-0.72992649,102.9419472,-0.1
0.407,0.00341842,-0.72992649,102.9419472,-0.1
0.419,0.00341842,-0.72992649,102.8419472,0
0.432,0.00341842,-0.72992649,102.8481357,-0.1
0.445,0.00341842,-0.72992649,102.9357586,0
0.458,0.00341842,-0.72992649,102.9419472,-0.1
0.47,0.00341842,-0.696969943,103.0357586,-0.1
0.483,0.00341842,-0.696969943,102.9357586,0
0.496,0.00341842,-0.72992649,102.9357586,0
0.508,0.00341842,-0.72992649,102.9419472,-0.1
0.521,0.00341842,-0.72992649,102.9419472,-0.1
0.534,0.00341842,-0.72992649,102.9419472,-0.1
0.546,0.00341842,-0.72992649,102.9419472,-0.1
0.559,0.00341842,-0.72992649,102.9419472,-0.1
0.572,0.00341842,-0.696969943,102.9419472,-0.1
0.585,0.00341842,-0.696969943,102.8419472,0
0.597,0.00341842,-0.72992649,102.9481357,-0.2
0.61,0.00341842,-0.72992649,102.9419472,-0.1
0.623,0.00341842,-0.696969943,102.9419472,-0.1
0.635,0.00341842,-0.696969943,103.0357586,-0.1
0.648,0.00341842,-0.696969943,102.9419472,-0.1
0.661,0.00341842,-0.696969943,102.9419472,-0.1
0.673,0.00341842,-0.696969943,102.9419472,-0.1
0.686,0.00341842,-0.696969943,102.8419472,0
0.699,0.00341842,-0.696969943,102.9419472,-0.1
0.712,0.00341842,-0.696969943,102.9357586,0
0.724,0.00341842,-0.696969943,102.9357586,0
0.737,0.00341842,-0.662792783,102.9357586,0
0.75,0.00341842,-0.662792783,102.9419472,-0.1
0.762,0.00341842,-0.662792783,102.9419472,-0.1
0.775,0.00341842,-0.662792783,102.9419472,-0.1
0.788,0.00341842,-0.696969943,102.9419472,-0.1
0.801,0.00341842,-0.662792783,102.9419472,-0.1
0.813,0.00341842,-0.662792783,102.9419472,-0.1
0.826,0.00341842,-0.662792783,102.9419472,-0.1
0.839,0.00341842,-0.662792783,102.9419472,-0.1
0.851,0.00341842,-0.696969943,102.9419472,-0.1
0.864,0.00341842,-0.662792783,102.8419472,0
0.877,0.00341842,-0.662792783,102.8419472,0
0.889,0.00341842,-0.662792783,102.9419472,-0.1
0.902,0.00341842,-0.662792783,102.9419472,-0.1
0.915,0.00341842,-0.662792783,102.9357586,0
0.928,0.00341842,-0.662792783,102.9419472,-0.1
0.94,0.003845722,-0.662792783,102.9357586,0
0.953,0.003845722,-0.662792783,102.9419472,-0.1
0.966,0.00341842,-0.662792783,102.9419472,-0.1
0.978,0.00341842,-0.696969943,102.9419472,-0.1
0.991,0.00341842,-0.696969943,102.9419472,-0.1
1.004,0.00341842,-0.662792783,102.9419472,-0.1
1.016,0.00341842,-0.662792783,102.9419472,-0.1
1.029,0.00341842,-0.662792783,102.9419472,-0.1
1.042,0.00341842,-0.662792783,102.8419472,0
1.055,0.00341842,-0.629836235,102.9419472,-0.1
1.067,0.00341842,-0.629836235,102.8481357,-0.1
1.08,0.00341842,-0.629836235,102.8357586,0.1
1.093,0.00341842,-0.629836235,102.9357586,0
1.105,0.00341842,-0.629836235,102.9357586,0
1.118,0.00341842,-0.629836235,102.9419472,-0.1
1.131,0.00341842,-0.629836235,102.9357586,0
