X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Pu_Experiment,Unnamed: 11,Est 1,Est 2,Est 3,Est 4,Est 5,Est 6,Est 7,Est 8,Est 9,Est 10,Est 11,Est 12,Est 13,Est 14,Est 15,Est 16,Est 17,Est 18,Est 19,Est 20,Est 21,Est 22,Est 23,Est 24,Est 25,Est 26,Est 27,Est 28,Est 29,Est 30,Est 31,Est 32,Est 33,Est 34,Est 35,Est 36,Est 37,Est 38,Est 39,Est 40,Est 41,Est 42,Est 43,Est 44,Est 45,Est 46,Est 47,Est 48,Est 49,Est 50,Est 51,Est 52,Pu_Prediction,R_square
0.4,3.4,7.28,0.0,3.4,3.48,3.4,14.08,10.68,7.27,1.318,,0.02387783386752135,0.04816478208444668,0.07242738309454767,0.096532260439425,0.11269448266164722,0.1366962205533851,0.1575064450587123,0.18157263553490274,0.1973870383126805,0.2136715522015694,0.23789740717992436,0.26122698968653807,0.2855172674643159,0.3016715829405064,0.3179276940516175,0.33371760807278156,0.35801871918389266,0.3818717306477375,0.4059678203913273,0.4302465915482369,0.4541388937367891,0.4782822022685352,0.5025724800463129,0.5268627578240906,0.5485799599655617,0.572787182187784,0.589043293298895,0.6127036351792369,0.6289899609368126,0.6450278649772165,0.6754035056708763,0.6988255208756535,0.7232096875423201,0.7473806002407327,0.7716708780185104,0.795643179605812,0.8118564512107503,0.8281125623218614,0.8440506972424963,0.8683934245152235,0.8918873211584548,0.9158596227457564,0.9320218449679786,0.9560465960502297,0.9802066754153089,1.003717675415309,1.0278777547803886,1.051943945256579,1.0677163873862088,1.0918123000846216,1.1157495223068439,1.1314477240612297,1.147609946283452,
0.3,3.4,5.22,0.0,3.4,3.45,3.43,12.02,8.62,6.738979118,0.5598,,0.01214421559343433,0.024677479482323208,0.03682681660353532,0.04879510364057234,0.05670265572390567,0.06889890572390564,0.08163119620145509,0.09364269311503531,0.10165334126318346,0.10980713399822618,0.1217048853209775,0.1338523390246812,0.14573536233817322,0.1536720135727411,0.16164315554804973,0.16977709652027195,0.1816003218289139,0.19359375617234822,0.20565355555506426,0.21786016391810642,0.2300068151526743,0.24246471350432264,0.2548557558724483,0.2670231555638063,0.2802649536648734,0.2925439686410238,0.300521659613246,0.3124188818354682,0.32026402072435706,0.3285559381626286,0.34578705918036245,0.35803482152604144,0.37006244498283153,0.382412676464313,0.394580076155671,0.4063498678223376,0.4138873678223376,0.4220547289334487,0.42997202691324665,0.4417719019132466,0.4540486695900142,0.4658728208245821,0.4739266788492734,0.48614812946655733,0.49817262792334743,0.5106267251455696,0.522312520600115,0.5342097428223372,0.5422165329457941,0.5544793319427077,0.566755566510609,0.5749558193596118,0.5827737205941798,
0.3,3.4,5.2,0.0,3.4,3.4,3.4,12.0,8.6,6.73,0.559,,0.012106865079365061,0.024291802944862124,0.03628421035226951,0.04831701458507373,0.05639499077554991,0.06835794216443877,0.0809930277808771,0.09293830555865484,0.10099734573722627,0.10898442907055958,0.12100040129278176,0.13307360235098278,0.14523641319754363,0.15322349653087697,0.16128127430865474,0.16926835764198808,0.18122373462611507,0.1932599052610357,0.20531627430865473,0.2174231393880198,0.22939282358114146,0.24147146445415735,0.2534975358827288,0.26546209396353687,0.27870726012015956,0.290733331548731,0.298878644048731,0.31082392182650875,0.31889179881063573,0.32687888214396904,0.34436734926132695,0.3563361918539195,0.36830924244915764,0.38026461943328466,0.3922098972110624,0.40421703262772907,0.4122041159610624,0.420185308090692,0.42825318507481897,0.44045458785259667,0.45249075848751735,0.46454460273354914,0.47249633884466025,0.484559440696512,0.4964340240298454,0.5085066728393692,0.5205226450615914,0.532407327601274,0.5404651053790517,0.5524676119928082,0.5644229889769352,0.572593082855536,0.5805902653952185,
0.4,3.45,8.0,0.19,2.95,3.56,2.97,14.59,11.64,7.52,1.318,,0.02600311673280422,0.05080042129091923,0.07668314134863927,0.10148853817403608,0.11806676418413707,0.1435116550571529,0.16881255292471745,0.1945156283215428,0.21302604498820943,0.2300910141240119,0.2553123253012605,0.28111478479200125,0.30622946402480544,0.3234992846266573,0.34047967814517577,0.3571448787624597,0.38190226993793397,0.40733780565221966,0.43336769569851596,0.4596164184167699,0.48519817547144367,0.5120061931482114,0.5363806673545606,0.5611686104762538,0.5881047215873649,0.6140076647090581,0.6306473292112226,0.6561361339250272,0.6738370267821701,0.6909237000625934,0.725999689335114,0.7519230619501532,0.77772970877555,0.8026886986745398,0.8272767677331818,0.8516378895046244,0.8687685145046243,0.8860439113300211,0.9021202623401221,0.9283437114141962,0.9545636496858012,0.9799357215953731,0.9975288543114225,1.0221155286941384,1.0464487958899054,1.0713254723769985,1.0967049490635064,1.1217566527070848,1.1393501712256033,1.1642170065430635,1.1892774783243685,1.2058418434037335,1.223967537848178,
0.4,5.4,6.3,0.0,2.15,3.52,1.06,13.1,14.7,5.5,1.056,,0.02824725028058353,0.057176108305274864,0.08297600308641963,0.10905239197530851,0.1268571538800704,0.14961583443562596,0.16656784832451482,0.19464258790784816,0.21421372988315682,0.23154532710537903,0.2571493505125274,0.2793819563326332,0.3070904880786649,0.32697912444230115,0.34484256580032585,0.3617953435781036,0.3916669344871945,0.42146036883062876,0.45108536883062866,0.4800792428385652,0.5090839745923778,0.5323513567472599,0.5549689261917042,0.5846142386917041,0.6125781275805929,0.6419497793663073,0.6611956126996406,0.6839781328415356,0.7003611189526467,0.7193853087674615,0.7542435342678067,0.7819428706875597,0.8118810265517572,0.8419728420279475,0.8687618120856676,0.8976275528264084,0.9173354893343448,0.9305681282232338,0.9481726917152973,0.9747435250486306,1.002812969493075,1.0252730389375193,1.043105504215297,1.0674315073017167,1.0956865893724235,1.1230323995576086,1.1511379195006286,1.1777160059203817,1.190732325364826,1.2177386216611226,1.2453885059203817,1.263506370503715,1.2750917871703817,
0.4,4.45,8.0,1.04,1.95,3.44,2.0,15.44,13.49,7.61,1.1286,,0.02415349747474746,0.04814874158249155,0.07228387065095394,0.09665517396184059,0.11309915544332205,0.13740857463524125,0.16144251422959752,0.1857423232573753,0.20289462304092507,0.22010427118907322,0.24514343785573986,0.2694889302799822,0.29326883438051127,0.3094396677138446,0.32633730479898165,0.3425765093444362,0.366705922223224,0.39135020132375314,0.4154432316267835,0.44010472783890475,0.46420812114698556,0.4880387428401073,0.5121633838934982,0.5363358018227912,0.561166866637606,0.5853203641123534,0.6012582981401312,0.6256512905643735,0.6419223322310402,0.6592160506653836,0.6932714021878547,0.7176257059396584,0.7414698908442598,0.7654895517389206,0.7895174915537354,0.8151726893651832,0.8315435226985165,0.8475499463096275,0.863789150855082,0.8878827846132991,0.9133724653492298,0.9375849022179166,0.9534318698105091,0.9771601582755163,1.0013804613058193,1.0269704212118975,1.0523095644828424,1.0768582597690377,1.0930974643144922,1.1176868077488356,1.1419546107791385,1.1581227820754347,1.1741840825804852,
0.4,4.35,8.0,0.1,2.05,3.48,2.98,14.5,12.45,7.098393574,1.392,,0.030092559523809362,0.06022609126984086,0.08918204365079321,0.11907938161375617,0.13916277447089886,0.16945360780423205,0.19929388558200975,0.22868561537998955,0.24823538389850805,0.2674096894540635,0.29758188912938804,0.326488139129388,0.35633881253006133,0.3762826256613745,0.3958403417107572,0.4144879607583763,0.4447004607583761,0.4747157701018103,0.504371672879588,0.5342365042287943,0.5641612727473128,0.5939556675885824,0.6232649093113658,0.653220117644699,0.6825892341570445,0.7123279841570445,0.7323436091570444,0.7617330877725648,0.7816383346861451,0.8017658809824413,0.8404399298954848,0.8702472215621514,0.9006114190930157,0.9306062934316398,0.9604285968226931,0.9904124509893597,1.0102847228147565,1.030373264481423,1.0503565978147562,1.0802457234460694,1.1099044536047995,1.1401009813825773,1.1601402174936883,1.1900654258270218,1.220211722123318,1.250409117956651,1.279461359118267,1.3095009424516002,1.3292514980071557,1.3595192063404888,1.3895473313404887,1.4082534099840673,1.4283031206322154,
0.4,4.25,8.0,0.4,2.15,3.59,2.79,14.8,12.65,7.32,1.551,,0.02945541666666656,0.05917393518518495,0.08900148148148113,0.11821522156084609,0.13807355489417936,0.16879461970899393,0.19841267526454937,0.2276198812530053,0.2486708071789311,0.26737318813131206,0.29727963654401035,0.3277487337662324,0.3570764086633518,0.3770299440168871,0.3964581847576278,0.41661443475762766,0.446827629202072,0.47722346253540515,0.5070207256073004,0.5369588869829618,0.5664636187367743,0.596591148498679,0.6259944874436847,0.6561977860547956,0.6858283416103511,0.715636043630553,0.7358964602972196,0.7650697820564788,0.7846448399268491,0.8051943190935157,0.844602743006559,0.8752694096732255,0.9046331111723437,0.9350987361723435,0.9646655516485338,0.9943319868337189,1.0140622646114967,1.0341508062781632,1.0537187075127312,1.0838560970329332,1.1142598007366367,1.14482125906997,1.164123143990605,1.1945866856572716,1.2248910838054194,1.2552097180646784,1.285673259731345,1.3156769634350485,1.3351702174033024,1.3652197544403393,1.3950119171387518,1.4144689878458225,1.4349195349838695,
0.3,3.4,5.2,0.0,3.4,3.42,3.42,12.0,8.6,6.73,0.6616,,0.012825694444444431,0.02556365314327483,0.03830017802753407,0.05103250152290442,0.0595267029117933,0.07235600846734884,0.0855181587205393,0.09828805279375998,0.10679221273999652,0.11529255996221874,0.12813103218444094,0.1408728831556567,0.1535489578911064,0.1620305551133286,0.17058833289110634,0.17913837257364598,0.19196406701809038,0.20474487921615797,0.21747171277350563,0.23024320582906116,0.24293901136061516,0.25559462116964293,0.26834986317300996,0.2811195556333274,0.29491774262328346,0.30769336472976494,0.3161575661186538,0.3289733399281776,0.3375311177059554,0.3460811573884951,0.3639440622298673,0.3766714204474599,0.389416613589821,0.4020873555673075,0.4148111682913218,0.42759220995798847,0.436127453013544,0.444583485066262,0.453096380597663,0.46579778337544075,0.47851545026612174,0.49128673498834396,0.49983534609945507,0.5125720725966175,0.5252769337077285,0.5379428435126228,0.5507663554173846,0.5635354575999242,0.572093235377702,0.5848448662699578,0.5975608977059697,0.6060266513067927,0.6145808179734593,
0.4,3.45,8.0,0.07,2.95,3.42,2.95,14.47,11.52,7.44,1.24,,0.026015740740740728,0.05171120747618457,0.07751802565800273,0.10407358121355825,0.12162092969840672,0.14809618222365922,0.17373355596103293,0.19977661151658846,0.21622406522029214,0.23295994484992177,0.2592607745757515,0.2854183503333272,0.3118534197777716,0.32970560231745416,0.34694108211543395,0.36463199120634304,0.3904546132602151,0.41701218901779075,0.4434273405329422,0.4694606738662755,0.49550524457334616,0.5212151652082667,0.547664786420388,0.5740317897873913,0.6002651231207247,0.6257036963530479,0.6433612721106237,0.6694308428176943,0.6862988289288054,0.7036321622621388,0.7382934270842731,0.7648510028418489,0.7913876190034651,0.8177451947610409,0.8438479725388187,0.8699513816297277,0.8874835785994247,0.904816911932758,0.9223320634479095,0.9487431745590207,0.9748926695085156,1.0014350306196267,1.0189782845878805,1.044740910850507,1.0704639627985588,1.0970215385561344,1.1236323971419928,1.14980898444358,1.1674804490900446,1.1937491359587313,1.2201642874738827,1.2381901555294381,1.2556300860849936,
0.3,3.4,5.25,0.0,3.4,3.46,3.41,12.05,8.65,6.75,0.6107,,0.01190457375478926,0.023794795657726672,0.035649888250319256,0.047576822325231256,0.05553571121412014,0.06743571121412012,0.0800330821840938,0.09193838385673417,0.09987171719006749,0.10780962427819009,0.11973910923189378,0.13157174812078265,0.1435026053489786,0.15139103127490453,0.1593179462580695,0.1672543814432547,0.17915438144325468,0.1910479630930863,0.20296133916146236,0.2148964684718072,0.2267515610643998,0.2388246926781564,0.25077663133556377,0.26282704493850495,0.27597833378031283,0.28793906658721247,0.29587770159318616,0.3077327941857787,0.31567880312575314,0.32363769201464204,0.3407855231018203,0.352723754264017,0.3646651711743483,0.3765427174706446,0.3884427174706446,0.4003979991064471,0.4083440080464215,0.4162548876760511,0.42416576730568073,0.43607844291232184,0.44803912777822225,0.45991667407451853,0.4678051000004444,0.4796826462967407,0.49156019259303696,0.503495369844381,0.5153199068814182,0.527255036191763,0.5351883695250963,0.5471281286953242,0.5591046749160005,0.5670885682851761,0.5749994479148057,
0.3,3.4,5.2,0.0,3.4,3.4,3.4,12.0,8.6,6.73,0.5598,,0.012106865079365061,0.024291802944862124,0.03628421035226951,0.04831701458507373,0.05639499077554991,0.06835794216443877,0.0809930277808771,0.09293830555865484,0.10099734573722627,0.10898442907055958,0.12100040129278176,0.13307360235098278,0.14523641319754363,0.15322349653087697,0.16128127430865474,0.16926835764198808,0.18122373462611507,0.1932599052610357,0.20531627430865473,0.2174231393880198,0.22939282358114146,0.24147146445415735,0.2534975358827288,0.26546209396353687,0.27870726012015956,0.290733331548731,0.298878644048731,0.31082392182650875,0.31889179881063573,0.32687888214396904,0.34436734926132695,0.3563361918539195,0.36830924244915764,0.38026461943328466,0.3922098972110624,0.40421703262772907,0.4122041159610624,0.420185308090692,0.42825318507481897,0.44045458785259667,0.45249075848751735,0.46454460273354914,0.47249633884466025,0.484559440696512,0.4964340240298454,0.5085066728393692,0.5205226450615914,0.532407327601274,0.5404651053790517,0.5524676119928082,0.5644229889769352,0.572593082855536,0.5805902653952185,
0.4,4.25,8.0,0.91,2.15,3.56,2.25,15.31,13.16,7.62,1.473,,0.02799635416666665,0.056435879629629586,0.08421240111470689,0.11327490111470685,0.13282698444804011,0.16179287950976848,0.19033296789360687,0.21924727840947988,0.23842181544651692,0.25712419639889783,0.2861605208036597,0.3138256993750883,0.34213543445739286,0.36181995826691665,0.38124819900765733,0.40079603851383017,0.42989378156938574,0.4589270156963698,0.4874878760358759,0.5165021286813786,0.5451552565992124,0.5735718240595298,0.6024688726706408,0.630877206003974,0.6597576510797315,0.6887326510797315,0.7077942830241759,0.7369676047834351,0.7557543787733342,0.7752346615114294,0.8132658036784411,0.8420372683249058,0.8701582910521785,0.8991507679040303,0.9281864821897445,0.9568457835365459,0.9761933232190856,0.9951169343301967,1.0146683011732303,1.0429587773637063,1.0713177059351349,1.0991820963672336,1.118154814621202,1.1475324187878684,1.175678956486281,1.2044853800973923,1.2323229923308379,1.2607172473813428,1.2802458188099144,1.308966252311598,1.3374755446396402,1.3559859613063068,1.3759986777565232,
0.4,4.35,8.0,0.6,2.05,3.5,2.5,15.0,12.95,7.403474903,1.2978,,0.02808743827160494,0.05652017185746351,0.0842094852104957,0.11297476298827346,0.13239212409938456,0.16095524138333514,0.18971179802114177,0.2185254361384257,0.23763952344001302,0.2553384186420332,0.2833364741975888,0.3120043533863013,0.34012321094335324,0.359288488721131,0.37810758594335325,0.39743221116381183,0.4260537389415896,0.45424008153418216,0.4823328307171887,0.5104425529394109,0.5387601896237142,0.5672112698706278,0.5956563526427938,0.6243774385013796,0.6530655417561495,0.6816457886697297,0.6999428565709642,0.7285793645074722,0.7475828051640379,0.7661640551640378,0.8032919235215258,0.8316515826124349,0.8599403522532878,0.8876382338470027,0.9164392369334224,0.9439943988466726,0.962636142673833,0.9813059117936022,1.0004892451269354,1.028418759015824,1.0566840367936017,1.085134345435577,1.103699970435577,1.1319083037689102,1.1598053050315362,1.187996894537709,1.2161459329992477,1.2447396479262958,1.2640085963389942,1.2927975483591962,1.3211755576184554,1.3402950020628999,1.3594602798406776,
0.4,3.85,7.2,0.0,2.95,3.57,3.57,14.0,11.05,7.06,1.44,,0.0290655285493827,0.056738618741616675,0.08489799374161666,0.11405531697393989,0.13366516545878837,0.16260497501266044,0.1919837628914483,0.22057415114902404,0.23994807090211043,0.25947969292591994,0.28875877946438144,0.3183603532378302,0.34651524741772427,0.36588229988686005,0.3851431584727186,0.40441790594746607,0.433721251907062,0.46163467147360654,0.4903969144389745,0.5169831431576125,0.5457256936626631,0.574827829605424,0.6045687386963331,0.634010026575121,0.6588986365448749,0.6877311544320803,0.7070641653447787,0.7353848618936002,0.7546759112763163,0.7740551884227809,0.8085328275732308,0.8380537170232868,0.8666196261141959,0.8954575049020747,0.9248777826798524,0.9541374628145326,0.9735725638246335,0.9933512096579669,1.0129718806536379,1.0421970930955171,1.0713673221719962,1.0993232312629053,1.118722536818461,1.1484482873796282,1.1774823923178999,1.2057561507354082,1.2350389001040951,1.2642201430895048,1.2838897558841176,1.312417128569303,1.3420169998309388,1.360760812962252,1.3798764134111856,
0.3,3.4,5.22,0.0,3.4,3.44,3.42,12.02,8.62,6.74,0.6107,,0.012365056367243861,0.02489832025613274,0.037346847192159666,0.04975854068963441,0.05800138791185663,0.0706268641023328,0.0837822815088946,0.0965203503921718,0.10486742793846808,0.11302122067351081,0.12553801465499229,0.13768546835869597,0.1503034395888547,0.15862516026786702,0.1669138678295954,0.17525184526015097,0.18780810297620035,0.20023795437480174,0.2126250830399252,0.22501221539286637,0.2375399864191009,0.2502323772921168,0.2627983249632727,0.2755173913212974,0.2890583792371793,0.30151478811765065,0.3098340221243846,0.3226222705811747,0.3309306617848784,0.33937277984043396,0.3571278947028647,0.36980241796124214,0.3824899372513656,0.3948747462791434,0.40740594016242054,0.4198018175874646,0.42852108842079795,0.4368633548349393,0.44514444700665645,0.4575680313220324,0.4702663962210223,0.4826837964635267,0.4912893211548847,0.5036348458462427,0.5163374239712428,0.5289954708462428,0.5415967271593741,0.5543589841038186,0.5627285520050531,0.5752676278327749,0.5875438624006761,0.5959786077710465,0.604348175672281,
0.3,3.4,5.28,0.0,3.4,3.5,3.42,12.08,8.68,6.76,0.6616,,0.012966362847222208,0.027470008680555526,0.04066422164351848,0.053614752998737324,0.06245016966540399,0.0752444120896464,0.08849218289126992,0.10108605414347449,0.10999216525458559,0.11882821323438357,0.131909454553828,0.14498647475584817,0.15760398106897947,0.1660865568265552,0.17447470497470335,0.18307447349322187,0.19587588263674036,0.20853988726637,0.22127060196544404,0.23582726863211068,0.2483544431551185,0.2608886135420232,0.2739662650571747,0.2868305706127302,0.30031766192367393,0.3128454677598131,0.3212173861625908,0.3335597443801834,0.34224860020028913,0.3507898424842397,0.36877399808891437,0.3814147846308038,0.39425552537154446,0.4069234574703099,0.4198938046925321,0.43267665051183624,0.4408533234916342,0.4492959363388564,0.45747148128484405,0.4710191664700292,0.4842840738774366,0.49719614037575305,0.5055495494666621,0.5183908689111065,0.5310352361950571,0.5438766082489291,0.556440517918542,0.5691598641587216,0.5777085186726104,0.5908556020059438,0.6034724770059438,0.612025747207964,0.6204969803729472,
0.4,4.35,8.0,1.09,2.05,3.58,2.09,15.49,13.44,7.680431548,1.2248,,0.02776550925925924,0.053770578703703664,0.07993066500359577,0.10662927611470685,0.12494906778137349,0.1513829566702624,0.17846635944804015,0.20587181083692904,0.2242978525035957,0.24125593331167652,0.2680356050288482,0.29502003546769046,0.322320287992943,0.34016848875051875,0.3580643220838521,0.37541908218486214,0.40258626442391937,0.4300649102572527,0.45745754914614156,0.4846247313851988,0.5112094171855095,0.5377600484986408,0.5655255577578999,0.5921137400191085,0.6192689483524418,0.6451887459909895,0.6628206588697774,0.6890108398462084,0.7074744046610231,0.7259004463276897,0.7619323866548745,0.7887258241548745,0.8152465943568945,0.8427105891779867,0.8697381641373504,0.8963910997434109,0.9148376275211886,0.9332636691878552,0.9518059145582255,0.9778397718814578,1.0041092226390333,1.0303699935425126,1.0488165213202905,1.0759935120610309,1.1037590213202904,1.1308071463202902,1.157954600023994,1.1854454565054755,1.2038246231721421,1.2307880143758458,1.258247431463388,1.2768853944263512,1.295331922204129,
0.4,4.35,8.0,0.95,2.05,3.44,2.09,15.35,13.3,7.603383459,1.152,,0.025358124999999992,0.05120052262824319,0.07801582804476745,0.10371221693365633,0.12093291137810076,0.14720340724394987,0.17327389335506097,0.19886917113283875,0.2155507915032091,0.232785930392098,0.25863864616590754,0.2841518461218158,0.3095807967390998,0.3265647253105283,0.3433643298629975,0.360348258434426,0.38591211138702897,0.4121178660490336,0.4373000882712558,0.46321862993792245,0.48822781203668786,0.5142655961275969,0.5395728106337698,0.5651431810041402,0.5904540664208068,0.6153146837047574,0.6326184105566092,0.6585036378293364,0.6757683253293364,0.6938013164726536,0.7283643300321617,0.753529694615495,0.7789874227900981,0.8049303907852672,0.8309269206738183,0.8568673208060934,0.8739419658678218,0.8910430075344885,0.9076405273757584,0.9325086645009789,0.9580833172787567,0.9832386062798791,0.9999183902304964,1.024639818801925,1.0494373907265282,1.075298316652454,1.1007497441215897,1.1270130080104788,1.14426786912159,1.1693017117141826,1.1952213799240592,1.2117818583191209,1.2287870350867975,
0.4,4.35,8.0,1.02,2.05,3.48,2.06,15.42,13.37,7.6421092,1.248,,0.02793164983164982,0.0558886518369974,0.08328588185669628,0.11094886165467606,0.12942822122257727,0.15743893707677137,0.1853473475705985,0.2133174164215007,0.23176208182554112,0.25006629015887444,0.2777003179366522,0.30527510599581525,0.3329901452775212,0.3514500758330767,0.3699883136802989,0.38826407756918774,0.41611286229141,0.44378091784696555,0.47133364932844696,0.49901405607447863,0.5269478234355898,0.5542903198280862,0.582086897760185,0.6094482383987132,0.637473070299066,0.664842773240644,0.6827622176850884,0.7107490232406438,0.7294390484931691,0.7476233127846345,0.7842629709148496,0.811140366748183,0.8396301484942147,0.8669341315124962,0.8941531407615656,0.9221655173047755,0.9407372697557559,0.9594252432406044,0.9780576138214124,1.0057559923236972,1.0338852185141734,1.0615841137161937,1.0802160581606381,1.1083223965444766,1.1362577390183608,1.1635472675271328,1.1915531784748452,1.2189176889643558,1.237514848055265,1.2652154267589684,1.2932622149534128,1.3115937272990918,1.329662761390001,
0.4,3.4,7.3,0.0,3.4,3.54,3.44,14.1,10.7,7.28,0.967,,0.02197533386752135,0.04466242623427833,0.06678900692210901,0.08939643747766454,0.10382064933833474,0.12634957099538138,0.14838186266204803,0.17034962886575172,0.1852103808498787,0.1996505263525242,0.22154566975079257,0.24401549035264442,0.26572137659603073,0.28014230252195665,0.2946976844664011,0.3093723477660644,0.33167625431852277,0.35336732574709423,0.375447205046036,0.397811666238219,0.41951669269324543,0.44153781462686736,0.46359463731806505,0.48519437276780053,0.5051500211775097,0.5273286031279667,0.5421777298114684,0.5642067912592799,0.5787697376878513,0.5930523104391741,0.6203266234211937,0.6429936780965313,0.6657241740280688,0.687932229282999,0.7100658547239161,0.7319857455969321,0.7450160696710061,0.7600126408515616,0.7755022810030767,0.797379116320537,0.8192695224265278,0.8411198531143586,0.8554686626381681,0.8772060138286444,0.8992975294812016,0.9220882517034237,0.9428378156088469,0.9651355991736617,0.9799543905096405,1.0023414666279666,1.0243365069994392,1.0391527643093807,1.0538548013464177,
0.3,3.4,5.3,0.0,3.4,3.52,3.42,12.1,8.7,6.76,0.6107,,0.01233375573030136,0.02477945403277048,0.036977071702523547,0.04889664240959425,0.05714281676475297,0.06889368482030853,0.08174449665315936,0.09377617875192479,0.10195172369791243,0.10990345980902354,0.12207451015624575,0.13406882439235684,0.1459964285590235,0.15392852732445558,0.1619632032503815,0.16999629407930564,0.18205933902529325,0.19398694319195992,0.2061383561935031,0.21817050125523146,0.22999010002066353,0.24217079818534604,0.25399039695077813,0.2656528969507781,0.2791399882617218,0.2909595870271539,0.299066401263265,0.31140875948085756,0.31989702978898077,0.32821042195719063,0.3451133311693689,0.3572036407191147,0.36932167023300355,0.3812422610619277,0.39332494335359436,0.4055258355218042,0.4134775716329153,0.42170856410976715,0.4298841090557548,0.4421592373350758,0.45413593486594,0.4672094697243278,0.47520940659301464,0.48714261737732834,0.4992076829637481,0.5111408937480618,0.5233506998823212,0.5356065478586118,0.5436249940391674,0.5554445928045996,0.5672838289157107,0.5752713752120071,0.5832034739774392,
0.4,3.4,7.3,0.0,3.4,3.51,3.41,14.1,10.7,7.28,1.0688,,0.02225375348031596,0.04494084584707294,0.0676033293126814,0.09134412792379248,0.10559793083384539,0.12812685249089203,0.14761667576165133,0.16958444196535502,0.184445193949482,0.19940941352620156,0.2210700661837292,0.24353988678558106,0.2659783788490731,0.2806996606777768,0.29538748685622795,0.3098005655599317,0.33210447211239,0.3543507904545417,0.3764306697534835,0.39923318860559914,0.42093821506062556,0.4434127566070421,0.4654695792982398,0.48706931474797527,0.507305868440673,0.52948445039113,0.5443335770746317,0.5670169735392782,0.5815799199678496,0.5958624927191725,0.6231368057011921,0.6458038603765297,0.6686901356290549,0.6914322123486315,0.713752081175792,0.735671972048808,0.750730583159919,0.7660216934818888,0.7815113336334039,0.8036827080922784,0.825894742284689,0.8477450729725197,0.8620938824963292,0.8838312336868055,0.9059227493393627,0.929008010702999,0.9513619458881841,0.973180360240036,0.9879991515760148,1.010386227694341,1.0335674776943409,1.0483837350042824,1.0630857720413194,
0.4,3.45,8.0,0.13,2.95,3.48,2.95,14.53,11.58,7.48,1.24,,0.02655416666666666,0.052249633402110515,0.07914811825059534,0.10570367380615087,0.12325102229099934,0.14972627481625184,0.17536364855362555,0.20228977289224986,0.2203373919398689,0.23831841045838742,0.26480839362337055,0.2918493027142796,0.318284372158724,0.33632570813756,0.3539820212688731,0.3716729303597822,0.3983629135247653,0.424920489282341,0.45133564079749244,0.47736897413082574,0.5037947176774026,0.5298384098070322,0.5562880310191535,0.5826550343861568,0.6088883677194902,0.6351943020629245,0.6528518778205002,0.6793744247180471,0.697276739532862,0.7146100728661953,0.7492713376883297,0.7758289134459054,0.8021645615940536,0.8285221373516294,0.8545251851911355,0.8808336868746371,0.8983658838443341,0.9156992171776674,0.9332143686928189,0.9600066526434362,0.9861561475929311,1.012698508704042,1.0304309161114493,1.056574715213582,1.0824869206007872,1.1090444963583628,1.1356553549442212,1.162021095684962,1.1800646142034803,1.2067144739116733,1.2331296254268247,1.2508411333633325,1.268281063918888,
0.3,3.4,5.3,0.0,3.4,3.51,3.41,12.1,8.7,6.76,0.6616,,0.01233375573030136,0.0251519887549927,0.03734960642474577,0.04990681602070535,0.058152990375864064,0.07061143418899538,0.08346224602184621,0.09579690431108781,0.10397244925707545,0.1122782889035401,0.12476815869520674,0.13711657646667136,0.14939828416869155,0.15764920237856808,0.16600269774893844,0.1740357885778626,0.18641765296829466,0.19866407657940577,0.21081548958094895,0.22316645408712177,0.23565897583235182,0.24815849344147878,0.26068629927761794,0.27330525761095126,0.286792348921895,0.29932015475803414,0.30742696899414523,0.3197693272117378,0.328257597519861,0.33657098968807087,0.3544497980705233,0.36689421115562265,0.37933106011395595,0.39157047038732457,0.40397197212343566,0.41652696782699905,0.4247143520862583,0.4329453445631101,0.4411994388918138,0.45347456717113477,0.46577008414644344,0.478269944762407,0.48658870107553825,0.49919478223022234,0.5113383971993581,0.5239445309634697,0.5365084406330826,0.5487642886093732,0.5571015542343731,0.569558791888694,0.5820356668886939,0.5903773167203438,0.5986282349302203,
0.4,3.45,8.0,0.25,2.95,3.64,2.99,14.65,11.7,7.55,1.1197,,0.02368528549382716,0.04705676057663353,0.07157839337092256,0.09632235170425588,0.11290057771435687,0.1362380777143569,0.1595716618192952,0.1826415774938984,0.19819899592423348,0.21374351752917176,0.23747469808472732,0.26059737362485075,0.284539908347073,0.30069902293040635,0.3165366695353446,0.3320591232390483,0.355215802608967,0.3789758624083497,0.40205274512439904,0.4256843539206953,0.44915954131046604,0.47294707638341776,0.49713858183976695,0.5211913596175447,0.5442617538168911,0.5673948286625701,0.583973054672671,0.6075146564543769,0.6229519558370928,0.6389279230989976,0.6714508031543465,0.695024445831114,0.7185258270039535,0.7426933064862766,0.7661820823901566,0.7893874653498707,0.8054830903498706,0.8206624113375249,0.8365376358044161,0.8600710578723173,0.8829540439834284,0.9067536241601959,0.9219649860429119,0.9450315562589612,0.9689256071848872,0.9930547931416773,1.0167011422021348,1.0399860804737397,1.0552715164305297,1.0793567421249741,1.103126774918184,1.1189640145015172,1.1351008393471962,
