Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-07-01,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0.006336721,-2.45465246,102.3510805,1.1
0.013,0.006336721,-2.45465246,102.357269,1
0.026,0.006336721,-2.388739366,102.3153796,1.1
0.038,0.006336721,-2.18977947,102.3153796,1.1
0.051,0.006336721,-1.890729319,102.3510805,1.1
0.064,0.006336721,-1.558722621,102.2510805,1.2
0.076,0.005914273,-1.293849631,102.2748811,1.2
0.089,0.006336721,-1.094889735,102.2748811,1.2
0.102,0.006336721,-1.027756028,102.2810696,1.1
0.115,0.006336721,-1.094889735,102.2748811,1.2
0.127,0.006336721,-1.226715924,102.2810696,1.1
0.14,0.006336721,-1.359762725,102.344892,1.2
0.153,0.006336721,-1.525766074,102.3510805,1.1
0.165,0.006336721,-1.691769423,102.344892,1.2
0.178,0.006336721,-1.857772772,102.357269,1
0.191,0.006336721,-2.023776121,102.3510805,1.1
0.203,0.006336721,-2.155602309,102.357269,1
0.216,0.006336721,-2.288649111,102.3510805,1.1
0.229,0.006336721,-2.354562206,102.3153796,1.1
0.242,0.006336721,-2.45465246,102.3153796,1.1
0.254,0.006336721,-2.487609007,102.3153796,1.1
0.267,0.006336721,-2.520565554,102.3153796,1.1
0.28,0.006336721,-2.520565554,102.3153796,1.1
0.292,0.006336721,-2.520565554,102.2215681,1.1
0.305,0.006336721,-2.520565554,102.2153796,1.2
0.318,0.006336721,-2.520565554,102.2215681,1.1
0.33,0.006336721,-2.487609007,102.2153796,1.2
0.343,0.006336721,-2.45465246,102.2215681,1.1
0.356,0.006336721,-2.45465246,102.2153796,1.2
0.369,0.006336721,-2.45465246,102.2215681,1.1
0.381,0.006336721,-2.45465246,102.2153796,1.2
0.394,0.006336721,-2.45465246,102.2215681,1.1
0.407,0.006336721,-2.45465246,102.2153796,1.2
0.419,0.006336721,-2.421695913,102.2215681,1.1
0.432,0.006336721,-2.421695913,102.2215681,1.1
0.445,0.006336721,-2.421695913,102.2153796,1.2
0.458,0.006336721,-2.421695913,102.2153796,1.2
0.47,0.006336721,-2.421695913,102.2091911,1.3
0.483,0.006336721,-2.421695913,102.2153796,1.2
0.496,0.006336721,-2.421695913,102.2153796,1.2
0.508,0.005914273,-2.421695913,102.3153796,1.1
0.521,0.006336721,-2.421695913,102.2153796,1.2
0.534,0.006336721,-2.421695913,102.2153796,1.2
0.546,0.006336721,-2.45465246,102.2153796,1.2
0.559,0.006336721,-2.421695913,102.1153796,1.3
0.572,0.006336721,-2.421695913,102.1215681,1.2
0.585,0.006336721,-2.421695913,102.2510805,1.2
0.597,0.006336721,-2.421695913,102.257269,1.1
0.61,0.006336721,-2.421695913,102.2510805,1.2
0.623,0.006336721,-2.421695913,102.2153796,1.2
0.635,0.006336721,-2.421695913,102.2091911,1.3
0.648,0.006336721,-2.45465246,102.2153796,1.2
0.661,0.006336721,-2.45465246,102.1091911,1.4
0.673,0.006336721,-2.421695913,102.1215681,1.2
0.686,0.006336721,-2.421695913,102.1153796,1.3
0.699,0.006336721,-2.421695913,102.1215681,1.2
0.712,0.006336721,-2.421695913,102.1153796,1.3
0.724,0.005914273,-2.421695913,102.1215681,1.2
0.737,0.006336721,-2.421695913,102.1510805,1.3
0.75,0.005914273,-2.421695913,102.2153796,1.2
0.762,0.006336721,-2.421695913,102.1153796,1.3
0.775,0.006336721,-2.421695913,102.2153796,1.2
0.788,0.006336721,-2.421695913,102.2153796,1.2
0.801,0.006336721,-2.388739366,102.2091911,1.3
0.813,0.006336721,-2.388739366,102.2153796,1.2
0.826,0.006336721,-2.421695913,102.2091911,1.3
0.839,0.006336721,-2.421695913,102.1153796,1.3
0.851,0.006336721,-2.421695913,102.0091911,1.5
0.864,0.006336721,-2.421695913,102.0215681,1.3
0.877,0.006336721,-2.421695913,102.1153796,1.3
0.889,0.006336721,-2.421695913,102.057269,1.3
0.902,0.006336721,-2.421695913,102.0510805,1.4
0.915,0.006336721,-2.421695913,102.1215681,1.2
0.928,0.006336721,-2.421695913,102.0153796,1.4
0.94,0.005914273,-2.421695913,102.1153796,1.3
0.953,0.006336721,-2.388739366,102.0510805,1.4
0.966,0.006336721,-2.388739366,102.1153796,1.3
0.978,0.006336721,-2.388739366,102.1153796,1.3
0.991,0.006336721,-2.388739366,102.0510805,1.4
1.004,0.006336721,-2.421695913,102.057269,1.3
1.016,0.006336721,-2.421695913,102.0510805,1.4
1.029,0.006336721,-2.421695913,102.057269,1.3
1.042,0.006336721,-2.388739366,102.0510805,1.4
1.055,0.006336721,-2.388739366,102.057269,1.3
1.067,0.006336721,-2.388739366,102.0510805,1.4
1.08,0.005914273,-2.388739366,101.9215681,1.4
1.093,0.005914273,-2.388739366,101.9215681,1.4
1.105,0.005914273,-2.388739366,101.9634575,1.3
1.118,0.006336721,-2.421695913,101.957269,1.4
1.131,0.006336721,-2.388739366,102.0153796,1.4
1.144,0.006336721,-2.388739366,102.0153796,1.4
1.156,0.006336721,-2.388739366,102.144892,1.4
1.169,0.006336721,-2.388739366,102.144892,1.4
1.182,0.006336721,-2.388739366,102.0510805,1.4
1.194,0.006336721,-2.388739366,102.0510805,1.4
1.207,0.006336721,-2.388739366,102.0510805,1.4
1.22,0.006336721,-2.388739366,102.0153796,1.4
1.232,0.006336721,-2.388739366,102.0153796,1.4
1.245,0.006336721,-2.388739366,102.0153796,1.4
1.258,0.006336721,-2.388739366,102.0510805,1.4
1.271,0.006336721,-2.388739366,102.0153796,1.4
1.283,0.006336721,-2.388739366,102.0153796,1.4
1.296,0.006336721,-2.388739366,101.9153796,1.5
1.309,0.006336721,-2.388739366,101.9510805,1.5
1.321,0.006336721,-2.388739366,101.9510805,1.5
1.334,0.006336721,-2.388739366,101.9153796,1.5
1.347,0.006336721,-2.388739366,101.9091911,1.6
1.359,0.006336721,-2.388739366,101.9215681,1.4
1.372,0.006336721,-2.388739366,101.9153796,1.5
1.385,0.006336721,-2.388739366,101.9215681,1.4
1.398,0.006336721,-2.388739366,101.9510805,1.5
1.41,0.006336721,-2.388739366,101.957269,1.4
1.423,0.006336721,-2.388739366,101.9153796,1.5
1.436,0.006336721,-2.388739366,101.957269,1.4
1.448,0.006336721,-2.388739366,101.9510805,1.5
1.461,0.006336721,-2.388739366,101.9153796,1.5
1.474,0.006336721,-2.388739366,101.857269,1.5
1.487,0.006336721,-2.388739366,101.9510805,1.5
1.499,0.006336721,-2.388739366,101.9510805,1.5
1.512,0.006336721,-2.388739366,101.944892,1.6
1.525,0.006336721,-2.388739366,101.957269,1.4
1.537,0.006336721,-2.388739366,101.8510805,1.6
1.55,0.006336721,-2.388739366,101.957269,1.4
1.563,0.006336721,-2.388739366,101.9510805,1.5
1.575,0.006336721,-2.388739366,101.957269,1.4
1.588,0.006336721,-2.388739366,101.9153796,1.5
1.601,0.006336721,-2.388739366,101.9215681,1.4
1.614,0.006336721,-2.388739366,101.8153796,1.6
1.626,0.006336721,-2.388739366,101.8510805,1.6
1.639,0.006336721,-2.388739366,101.8510805,1.6
1.652,0.006336721,-2.388739366,101.8510805,1.6
1.664,0.006336721,-2.388739366,101.8510805,1.6
1.677,0.006336721,-2.388739366,101.8510805,1.6
1.69,0.006336721,-2.388739366,101.857269,1.5
1.702,0.006336721,-2.388739366,101.8510805,1.6
1.715,0.006336721,-2.388739366,101.857269,1.5
1.728,0.006336721,-2.388739366,101.8510805,1.6
1.741,0.006336721,-2.388739366,101.857269,1.5
1.753,0.006336721,-2.388739366,101.8510805,1.6
1.766,0.006336721,-2.388739366,101.857269,1.5
1.779,0.006336721,-2.388739366,101.8510805,1.6
1.791,0.006336721,-2.388739366,101.8510805,1.6
1.804,0.006336721,-2.388739366,101.944892,1.6
1.817,0.006336721,-2.354562206,101.8510805,1.6
1.83,0.006336721,-2.388739366,101.8510805,1.6
1.842,0.006336721,-2.354562206,101.8510805,1.6
1.855,0.006336721,-2.354562206,101.8510805,1.6
1.868,0.006336721,-2.354562206,101.8510805,1.6
1.88,0.006336721,-2.354562206,101.8510805,1.6
1.893,0.006336721,-2.354562206,101.8510805,1.6
1.906,0.006336721,-2.354562206,101.8510805,1.6
1.918,0.006336721,-2.388739366,101.8510805,1.6
1.931,0.006336721,-2.388739366,101.8510805,1.6
1.944,0.006336721,-2.388739366,101.8510805,1.6
1.957,0.006336721,-2.388739366,101.8510805,1.6
1.969,0.006336721,-2.354562206,101.8510805,1.6
1.982,0.006336721,-2.354562206,101.7510805,1.7
1.995,0.006336721,-2.354562206,101.757269,1.6
2.007,0.006336721,-2.388739366,101.7510805,1.7
