Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2012-12-31,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,-0.001286121,-0.133046802,105.173272,-0.2
0.013,-0.001286121,-0.133046802,105.173272,-0.2
0.026,-0.000857414,-0.133046802,105.1313826,-0.1
0.038,-0.000857414,-0.133046802,105.1375711,-0.2
0.051,-0.000857414,-0.100090254,105.1313826,-0.1
0.064,-0.000857414,-0.100090254,105.1375711,-0.2
0.076,-0.000857414,-0.133046802,105.1313826,-0.1
0.089,-0.000857414,-0.100090254,105.1437596,-0.3
0.102,-0.000857414,-0.100090254,105.1313826,-0.1
0.115,-0.000857414,-0.100090254,105.1794605,-0.3
0.127,-0.000857414,-0.100090254,105.1670835,-0.1
0.14,-0.000857414,-0.065913094,105.1375711,-0.2
0.153,-0.000857414,-0.065913094,105.1313826,-0.1
0.165,-0.000857414,-0.065913094,105.173272,-0.2
0.178,-0.000857414,-0.100090254,105.1670835,-0.1
0.191,-0.000857414,-0.100090254,105.173272,-0.2
0.203,-0.000857414,-0.100090254,105.1670835,-0.1
0.216,-0.000857414,-0.065913094,105.1375711,-0.2
0.229,-0.000857414,-0.100090254,105.1670835,-0.1
0.242,-0.000857414,-0.100090254,105.173272,-0.2
0.254,-0.000857414,-0.100090254,105.173272,-0.2
0.267,-0.000857414,-0.100090254,105.1375711,-0.2
0.28,-0.000857414,-0.100090254,105.1375711,-0.2
0.292,-0.000857414,-0.100090254,105.173272,-0.2
0.305,-0.000857414,-0.100090254,105.1375711,-0.2
0.318,-0.000857414,-0.100090254,105.1375711,-0.2
0.33,-0.000857414,-0.100090254,105.1375711,-0.2
0.343,-0.000857414,-0.100090254,105.173272,-0.2
0.356,-0.000857414,-0.100090254,105.1670835,-0.1
0.369,-0.000857414,-0.100090254,105.1375711,-0.2
0.381,-0.000857414,-0.100090254,105.1313826,-0.1
0.394,-0.000857414,-0.100090254,105.1375711,-0.2
0.407,-0.000857414,-0.100090254,105.1313826,-0.1
0.419,-0.000857414,-0.100090254,105.173272,-0.2
0.432,-0.000857414,-0.100090254,105.1670835,-0.1
0.445,-0.000857414,-0.100090254,105.173272,-0.2
0.458,-0.000857414,-0.133046802,105.1670835,-0.1
0.47,-0.000857414,-0.100090254,105.173272,-0.2
0.483,-0.000857414,-0.100090254,105.1670835,-0.1
0.496,-0.000857414,-0.133046802,105.173272,-0.2
0.508,-0.000857414,-0.133046802,105.173272,-0.2
0.521,-0.000857414,-0.133046802,105.173272,-0.2
0.534,-0.001286121,-0.133046802,105.173272,-0.2
0.546,-0.001286121,-0.133046802,105.173272,-0.2
0.559,-0.001286121,-0.133046802,105.173272,-0.2
0.572,-0.000857414,-0.133046802,105.1670835,-0.1
0.585,-0.000857414,-0.133046802,105.173272,-0.2
0.597,-0.000857414,-0.133046802,105.1670835,-0.1
0.61,-0.000857414,-0.133046802,105.173272,-0.2
0.623,-0.000857414,-0.133046802,105.1670835,-0.1
0.635,-0.000857414,-0.133046802,105.173272,-0.2
0.648,-0.000857414,-0.133046802,105.1670835,-0.1
0.661,-0.000857414,-0.133046802,105.173272,-0.2
0.673,-0.000857414,-0.133046802,105.1670835,-0.1
0.686,-0.000857414,-0.133046802,105.173272,-0.2
0.699,-0.000857414,-0.133046802,105.1670835,-0.1
0.712,-0.000857414,-0.133046802,105.173272,-0.2
0.724,-0.001286121,-0.100090254,105.1670835,-0.1
0.737,-0.000857414,-0.100090254,105.173272,-0.2
0.75,-0.000857414,-0.133046802,105.173272,-0.2
0.762,-0.000857414,-0.133046802,105.1670835,-0.1
0.775,-0.000857414,-0.133046802,105.173272,-0.2
0.788,-0.000857414,-0.133046802,105.173272,-0.2
0.801,-0.000857414,-0.133046802,105.173272,-0.2
0.813,-0.000857414,-0.133046802,105.173272,-0.2
0.826,-0.000857414,-0.133046802,105.173272,-0.2
0.839,-0.000857414,-0.133046802,105.173272,-0.2
0.851,-0.000857414,-0.100090254,105.173272,-0.2
0.864,-0.000857414,-0.133046802,105.173272,-0.2
0.877,-0.000857414,-0.133046802,105.173272,-0.2
0.889,-0.000857414,-0.133046802,105.173272,-0.2
0.902,-0.000857414,-0.133046802,105.173272,-0.2
0.915,-0.000857414,-0.133046802,105.173272,-0.2
0.928,-0.000857414,-0.100090254,105.1670835,-0.1
0.94,-0.000857414,-0.133046802,105.173272,-0.2
0.953,-0.000857414,-0.100090254,105.1670835,-0.1
0.966,-0.000857414,-0.133046802,105.173272,-0.2
0.978,-0.000857414,-0.133046802,105.1670835,-0.1
0.991,-0.000857414,-0.133046802,105.173272,-0.2
1.004,-0.000857414,-0.133046802,105.173272,-0.2
1.016,-0.000857414,-0.133046802,105.173272,-0.2
1.029,-0.000857414,-0.133046802,105.173272,-0.2
1.042,-0.000857414,-0.133046802,105.173272,-0.2
1.055,-0.000857414,-0.133046802,105.173272,-0.2
1.067,-0.000857414,-0.133046802,105.1670835,-0.1
1.08,-0.000857414,-0.133046802,105.173272,-0.2
1.093,-0.000857414,-0.100090254,105.173272,-0.2
1.105,-0.000857414,-0.100090254,105.173272,-0.2
1.118,-0.000857414,-0.100090254,105.1670835,-0.1
1.131,-0.000857414,-0.100090254,105.173272,-0.2
1.144,-0.000857414,-0.133046802,105.1670835,-0.1
1.156,-0.000857414,-0.133046802,105.173272,-0.2
1.169,-0.000857414,-0.133046802,105.1670835,-0.1
1.182,-0.000857414,-0.100090254,105.173272,-0.2
1.194,-0.000857414,-0.133046802,105.1670835,-0.1
1.207,-0.001286121,-0.133046802,105.173272,-0.2
1.22,-0.000857414,-0.133046802,105.1670835,-0.1
1.232,-0.001286121,-0.133046802,105.173272,-0.2
1.245,-0.000857414,-0.133046802,105.1670835,-0.1
1.258,-0.000857414,-0.133046802,105.173272,-0.2
1.271,-0.000857414,-0.133046802,105.173272,-0.2
1.283,-0.000857414,-0.133046802,105.173272,-0.2
1.296,-0.000857414,-0.133046802,105.173272,-0.2
1.309,-0.000857414,-0.100090254,105.173272,-0.2
1.321,-0.000857414,-0.133046802,105.173272,-0.2
