Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-03-06,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0.001698781,0.065913094,99.31010745,-0.1
0.013,0.001698781,0.065913094,99.39773044,0
0.026,0.001698781,0.065913094,99.41010745,-0.2
0.038,0.001698781,0.065913094,99.39773044,0
0.051,0.001698781,0.065913094,99.41010745,-0.2
0.064,0.001698781,0.032956547,99.29773044,0.1
0.076,0.001698781,0.032956547,99.31010745,-0.1
0.089,0.001698781,0.032956547,99.39773044,0
0.102,0.001698781,0.032956547,99.41010745,-0.2
0.115,0.001698781,0.032956547,99.40391894,-0.1
0.127,0.001698781,0.032956547,99.40391894,-0.1
0.14,0.001698781,0.032956547,99.40391894,-0.1
0.153,0.001698781,0.065913094,99.41010745,-0.2
0.165,0.001698781,0.065913094,99.40391894,-0.1
0.178,0.001698781,0.065913094,99.40391894,-0.1
0.191,0.001698781,0.065913094,99.40391894,-0.1
0.203,0.001698781,0.065913094,99.40391894,-0.1
0.216,0.001698781,0.065913094,99.40391894,-0.1
0.229,0.001698781,0.065913094,99.40391894,-0.1
0.242,0.001698781,0.065913094,99.40391894,-0.1
0.254,0.001698781,0.065913094,99.41010745,-0.2
0.267,0.001698781,0.065913094,99.40391894,-0.1
0.28,0.002548171,0.065913094,99.41010745,-0.2
0.292,0.001698781,0.065913094,99.40391894,-0.1
0.305,0.001698781,0.100090254,99.41010745,-0.2
0.318,0.001698781,0.100090254,99.40391894,-0.1
0.33,0.002548171,0.065913094,99.41010745,-0.2
0.343,0.001698781,0.065913094,99.40391894,-0.1
0.356,0.001698781,0.100090254,99.41010745,-0.2
0.369,0.001698781,0.100090254,99.40391894,-0.1
0.381,0.002548171,0.100090254,99.41010745,-0.2
0.394,0.002548171,0.100090254,99.40391894,-0.1
0.407,0.001698781,0.100090254,99.40391894,-0.1
0.419,0.001698781,0.100090254,99.40391894,-0.1
0.432,0.001698781,0.100090254,99.40391894,-0.1
0.445,0.001698781,0.100090254,99.40391894,-0.1
0.458,0.002548171,0.100090254,99.40391894,-0.1
0.47,0.001698781,0.100090254,99.41010745,-0.2
0.483,0.001698781,0.100090254,99.40391894,-0.1
0.496,0.001698781,0.100090254,99.41010745,-0.2
0.508,0.001698781,0.100090254,99.40391894,-0.1
0.521,0.001698781,0.100090254,99.41010745,-0.2
0.534,0.001698781,0.100090254,99.40391894,-0.1
0.546,0.001698781,0.100090254,99.41010745,-0.2
0.559,0.001698781,0.065913094,99.40391894,-0.1
0.572,0.001698781,0.065913094,99.40391894,-0.1
0.585,0.001698781,0.065913094,99.40391894,-0.1
0.597,0.001698781,0.065913094,99.40391894,-0.1
0.61,0.001698781,0.065913094,99.40391894,-0.1
0.623,0.001698781,0.065913094,99.40391894,-0.1
0.635,0.001698781,0.100090254,99.41010745,-0.2
0.648,0.001698781,0.100090254,99.40391894,-0.1
0.661,0.001698781,0.100090254,99.41010745,-0.2
0.673,0.001698781,0.100090254,99.40391894,-0.1
0.686,0.001698781,0.100090254,99.40391894,-0.1
0.699,0.001698781,0.100090254,99.40391894,-0.1
0.712,0.001698781,0.100090254,99.40391894,-0.1
0.724,0.001698781,0.100090254,99.41010745,-0.2
0.737,0.001698781,0.100090254,99.40391894,-0.1
0.75,0.001698781,0.100090254,99.41010745,-0.2
0.762,0.001698781,0.100090254,99.40391894,-0.1
0.775,0.001698781,0.100090254,99.41010745,-0.2
0.788,0.001698781,0.100090254,99.39773044,0
0.801,0.001698781,0.100090254,99.41010745,-0.2
0.813,0.001698781,0.100090254,99.39773044,0
0.826,0.001698781,0.100090254,99.41010745,-0.2
0.839,0.001698781,0.100090254,99.39773044,0
0.851,0.001698781,0.100090254,99.41010745,-0.2
0.864,0.001698781,0.100090254,99.40391894,-0.1
0.877,0.001698781,0.133046802,99.41010745,-0.2
0.889,0.001698781,0.133046802,99.30391894,0
0.902,0.001698781,0.133046802,99.40391894,-0.1
0.915,0.001698781,0.133046802,99.30391894,0
0.928,0.001698781,0.133046802,99.40391894,-0.1
0.94,0.001698781,0.133046802,99.40391894,-0.1
0.953,0.001698781,0.133046802,99.41010745,-0.2
0.966,0.001698781,0.100090254,99.40391894,-0.1
0.978,0.002548171,0.100090254,99.40391894,-0.1
0.991,0.002548171,0.100090254,99.40391894,-0.1
1.004,0.002548171,0.100090254,99.41010745,-0.2
1.016,0.001698781,0.100090254,99.40391894,-0.1
1.029,0.001698781,0.133046802,99.41010745,-0.2
1.042,0.001698781,0.133046802,99.40391894,-0.1
1.055,0.001698781,0.100090254,99.41010745,-0.2
1.067,0.001698781,0.100090254,99.39773044,0
1.08,0.001698781,0.100090254,99.41010745,-0.2
1.093,0.001698781,0.100090254,99.39773044,0
1.105,0.001698781,0.100090254,99.41010745,-0.2
1.118,0.001698781,0.100090254,99.39773044,0
1.131,0.001698781,0.100090254,99.41010745,-0.2
1.144,0.001698781,0.133046802,99.40391894,-0.1
1.156,0.001698781,0.100090254,99.41010745,-0.2
1.169,0.001698781,0.100090254,99.40391894,-0.1
1.182,0.001698781,0.100090254,99.37440658,-0.2
1.194,0.001698781,0.100090254,99.36821807,-0.1
1.207,0.002548171,0.133046802,99.36821807,-0.1
1.22,0.002548171,0.100090254,99.36821807,-0.1
1.232,0.001698781,0.133046802,99.40391894,-0.1
1.245,0.001698781,0.133046802,99.40391894,-0.1
1.258,0.001698781,0.133046802,99.40391894,-0.1
1.271,0.001698781,0.100090254,99.40391894,-0.1
1.283,0.001698781,0.100090254,99.40391894,-0.1
1.296,0.001698781,0.100090254,99.40391894,-0.1
1.309,0.001698781,0.100090254,99.40391894,-0.1
1.321,0.001698781,0.100090254,99.36821807,-0.1
1.334,0.001698781,0.100090254,99.41010745,-0.2
1.347,0.001698781,0.100090254,99.40391894,-0.1
1.359,0.001698781,0.100090254,99.41010745,-0.2
1.372,0.001698781,0.100090254,99.40391894,-0.1
1.385,0.001698781,0.100090254,99.41010745,-0.2
1.398,0.001698781,0.100090254,99.29773044,0.1
1.41,0.001698781,0.100090254,99.41010745,-0.2
1.423,0.001698781,0.100090254,99.30391894,0
1.436,0.001698781,0.133046802,99.37440658,-0.2
1.448,0.001698781,0.133046802,99.30391894,0
1.461,0.001698781,0.133046802,99.37440658,-0.2
1.474,0.001698781,0.133046802,99.26821807,0
1.487,0.001698781,0.133046802,99.36821807,-0.1
1.499,0.001698781,0.133046802,99.30391894,0
1.512,0.001698781,0.100090254,99.40391894,-0.1
1.525,0.001698781,0.100090254,99.31010745,-0.1
1.537,0.001698781,0.100090254,99.40391894,-0.1
1.55,0.001698781,0.100090254,99.41010745,-0.2
1.563,0.001698781,0.100090254,99.40391894,-0.1
1.575,0.001698781,0.133046802,99.41010745,-0.2
1.588,0.001698781,0.100090254,99.40391894,-0.1
1.601,0.001698781,0.100090254,99.36821807,-0.1
1.614,0.001698781,0.100090254,99.36821807,-0.1
1.626,0.001698781,0.100090254,99.36821807,-0.1
1.639,0.001698781,0.100090254,99.36821807,-0.1
1.652,0.001698781,0.100090254,99.30391894,0
1.664,0.001698781,0.100090254,99.40391894,-0.1
1.677,0.001698781,0.100090254,99.36821807,-0.1
1.69,0.001698781,0.100090254,99.40391894,-0.1
1.702,0.001698781,0.100090254,99.40391894,-0.1
1.715,0.001698781,0.100090254,99.40391894,-0.1
1.728,0.001698781,0.100090254,99.30391894,0
1.741,0.001698781,0.100090254,99.40391894,-0.1
1.753,0.001698781,0.100090254,99.31010745,-0.1
1.766,0.001698781,0.100090254,99.40391894,-0.1
1.779,0.001698781,0.100090254,99.31010745,-0.1
1.791,0.001698781,0.100090254,99.40391894,-0.1
1.804,0.001698781,0.100090254,99.41010745,-0.2
1.817,0.001698781,0.100090254,99.36821807,-0.1
1.83,0.001698781,0.100090254,99.41010745,-0.2
1.842,0.001698781,0.100090254,99.40391894,-0.1
1.855,0.001698781,0.100090254,99.41010745,-0.2
1.868,0.001698781,0.100090254,99.40391894,-0.1
1.88,0.001698781,0.100090254,99.41010745,-0.2
1.893,0.001698781,0.100090254,99.40391894,-0.1
1.906,0.001698781,0.100090254,99.41010745,-0.2
1.918,0.001698781,0.100090254,99.40391894,-0.1
1.931,0.001698781,0.065913094,99.40391894,-0.1
1.944,0.001698781,0.065913094,99.40391894,-0.1
1.957,0.001698781,0.065913094,99.30391894,0
1.969,0.001698781,0.065913094,99.40391894,-0.1
1.982,0.001698781,0.065913094,99.30391894,0
1.995,0.001698781,0.065913094,99.30391894,0
2.007,0.001698781,0.065913094,99.30391894,0
2.02,0.001698781,0.065913094,99.40391894,-0.1
2.033,0.001698781,0.065913094,99.30391894,0
2.045,0.001274086,0.065913094,99.30391894,0
2.058,0.001274086,0.065913094,99.31010745,-0.1
2.071,0.001698781,0.065913094,99.40391894,-0.1
2.084,0.001698781,0.065913094,99.31010745,-0.1
2.096,0.001698781,0.032956547,99.30391894,0
2.109,0.001698781,0.032956547,99.41010745,-0.2
2.122,0.001698781,0.065913094,99.40391894,-0.1
2.134,0.001698781,0.065913094,99.41010745,-0.2
2.147,0.001698781,0.065913094,99.40391894,-0.1
2.16,0.001698781,0.032956547,99.31010745,-0.1
2.173,0.001698781,0.032956547,99.40391894,-0.1
2.185,0.001698781,0.032956547,99.41010745,-0.2
2.198,0.001698781,0.032956547,99.40391894,-0.1
2.211,0.001698781,0.032956547,99.30391894,0
2.223,0.001698781,0.032956547,99.40391894,-0.1
2.236,0.001698781,0.032956547,99.30391894,0
2.249,0.001698781,0.032956547,99.31010745,-0.1
2.261,0.001698781,0.032956547,99.30391894,0
2.274,0.001698781,0.032956547,99.31010745,-0.1
2.287,0.001698781,0.032956547,99.30391894,0
2.3,0.001698781,0.032956547,99.31010745,-0.1
2.312,0.001698781,0.032956547,99.30391894,0
2.325,0.001698781,0.032956547,99.31010745,-0.1
2.338,0.002548171,0.032956547,99.30391894,0
2.35,0.001698781,0.032956547,99.41010745,-0.2
2.363,0.001698781,0.032956547,99.30391894,0
2.376,0.001698781,0.032956547,99.40391894,-0.1
2.388,0.001698781,0.065913094,99.40391894,-0.1
2.401,0.001698781,0.065913094,99.30391894,0
2.414,0.001698781,0.065913094,99.40391894,-0.1
2.427,0.001698781,0.065913094,99.30391894,0
2.439,0.001698781,0.065913094,99.30391894,0
2.452,0.001698781,0.032956547,99.40391894,-0.1
2.465,0.001698781,0.032956547,99.30391894,0
2.477,0.001698781,0.032956547,99.40391894,-0.1
2.49,0.001698781,0.032956547,99.40391894,-0.1
2.503,0.001698781,0.032956547,99.30391894,0
2.516,0.001698781,0.032956547,99.30391894,0
2.528,0.001698781,0.032956547,99.31010745,-0.1
2.541,0.001698781,0,99.30391894,0
2.554,0.001698781,0,99.31010745,-0.1
2.566,0.001698781,0,99.30391894,0
2.579,0.001698781,0,99.31010745,-0.1
2.592,0.001698781,-0.032956547,99.29773044,0.1
2.604,0.002548171,-0.032956547,99.31010745,-0.1
2.617,0.001698781,-0.032956547,99.29773044,0.1
2.63,0.001698781,-0.032956547,99.31010745,-0.1
2.643,0.001698781,0,99.30391894,0
2.655,0.001698781,0,99.31010745,-0.1
2.668,0.001698781,0,99.30391894,0
2.681,0.001698781,0,99.30391894,0
