Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-09-25,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0.003437164,-0.032956547,100.106444,-0.1
0.013,0.002577873,-0.032956547,100.106444,-0.1
0.026,0.002577873,-0.032956547,100.106444,-0.1
0.038,0.001718582,0,100.0826435,-0.1
0.051,0.002577873,0,100.0826435,-0.1
0.064,0.002577873,0.03417716,100.0826435,-0.1
0.076,0.003437164,0.067133707,100.0826435,-0.1
0.089,0.002577873,0.067133707,100.0826435,-0.1
0.102,0.003437164,0.100090255,100.0826435,-0.1
0.115,0.002577873,0.100090255,100.0826435,-0.1
0.127,0.00386681,0.100090255,100.0826435,-0.1
0.14,0.003437164,0.067133707,100.0826435,-0.1
0.153,0.00386681,0.03417716,100.106444,-0.1
0.165,0.002577873,0.03417716,100.0826435,-0.1
0.178,0.00386681,0.03417716,100.0826435,-0.1
0.191,0.001718582,0.03417716,100.0826435,-0.1
0.203,0.003437164,0.03417716,100.0826435,-0.1
0.216,0.002577873,0.03417716,100.0826435,-0.1
0.229,0.002577873,0.03417716,100.0826435,-0.1
0.242,0.001718582,0,100.0826435,-0.1
0.254,0.002577873,0,100.0826435,-0.1
0.267,0.002577873,0,100.088832,-0.2
0.28,0.002577873,0,100.0826435,-0.1
0.292,0.002577873,0,100.0826435,-0.1
0.305,0.002577873,0,100.0826435,-0.1
0.318,0.002577873,0,100.0826435,-0.1
0.33,0.001718582,0.03417716,100.0826435,-0.1
0.343,0.003437164,0.03417716,100.0826435,-0.1
0.356,0.002577873,0.03417716,100.0826435,-0.1
0.369,0.003437164,0.03417716,100.0826435,-0.1
0.381,0.002577873,0,100.0826435,-0.1
0.394,0.003437164,0,100.0826435,-0.1
0.407,0.002577873,0.03417716,100.0826435,-0.1
0.419,0.003437164,0,100.0826435,-0.1
0.432,0.002577873,0,100.0826435,-0.1
0.445,0.003437164,0,100.0826435,-0.1
0.458,0.002577873,0.03417716,100.088832,-0.2
0.47,0.003437164,0.03417716,100.0826435,-0.1
0.483,0.002577873,0.03417716,100.0826435,-0.1
0.496,0.003437164,0.03417716,100.0826435,-0.1
0.508,0.002577873,0,100.0826435,-0.1
0.521,0.002577873,0,100.1764549,-0.1
0.534,0.002577873,0,100.0826435,-0.1
0.546,0.002577873,0,100.0826435,-0.1
0.559,0.002577873,0,100.0826435,-0.1
0.572,0.002577873,0,100.106444,-0.1
0.585,0.00386681,0,100.0764549,0
0.597,0.002577873,0,100.0826435,-0.1
0.61,0.003437164,0,100.0764549,0
0.623,0.002577873,0,100.0826435,-0.1
0.635,0.003437164,0,100.0764549,0
0.648,0.002577873,0,100.0826435,-0.1
0.661,0.003437164,0,100.0826435,-0.1
0.673,0.002577873,0,100.088832,-0.2
