Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-03-07,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0,0.032956547,99.42632869,0.1
0.013,0,0,99.32014018,0.3
0.026,0,-0.198959896,99.42632869,0.1
0.038,0,-0.629836235,99.29015109,0.4
0.051,0,-1.127846282,99.30252811,0.2
0.064,0,-1.426896432,99.29015109,0.4
0.076,-0.000853893,-1.426896432,99.30252811,0.2
0.089,0,-1.127846282,99.25445022,0.4
0.102,0,-0.662792783,99.26682724,0.2
0.115,0,-0.198959896,99.29015109,0.4
0.127,0,0.198959896,99.2963396,0.3
0.14,0,0.498010047,99.29015109,0.4
0.153,0,0.629836235,99.2963396,0.3
0.165,0,0.596879688,99.2963396,0.3
0.178,0,0.463832887,99.30252811,0.2
0.191,0,0.26487299,99.2963396,0.3
0.203,0,0.065913094,99.2963396,0.3
0.216,0,-0.100090254,99.2963396,0.3
0.229,0,-0.166003349,99.2963396,0.3
0.242,0,-0.198959896,99.2963396,0.3
0.254,0,-0.166003349,99.30252811,0.2
0.267,0,-0.100090254,99.2963396,0.3
0.28,0,0,99.30252811,0.2
0.292,0,0.065913094,99.29015109,0.4
0.305,0,0.133046802,99.30252811,0.2
0.318,0,0.133046802,99.29015109,0.4
0.33,0,0.133046802,99.30252811,0.2
0.343,0.000426946,0.100090254,99.29015109,0.4
0.356,0.000426946,0.100090254,99.30252811,0.2
0.369,0,0.065913094,99.29015109,0.4
0.381,0.000426946,0.032956547,99.30252811,0.2
0.394,0.000426946,0.032956547,99.29015109,0.4
0.407,0,0,99.30252811,0.2
0.419,0,0,99.2963396,0.3
0.432,0,0.032956547,99.30252811,0.2
0.445,0,0.032956547,99.2963396,0.3
0.458,0,0.032956547,99.2963396,0.3
0.47,0,0.065913094,99.2963396,0.3
0.483,0,0.065913094,99.2963396,0.3
0.496,0,0.065913094,99.2963396,0.3
0.508,0,0.032956547,99.2963396,0.3
0.521,0,0.032956547,99.2963396,0.3
0.534,0,0.032956547,99.2963396,0.3
0.546,0,0.032956547,99.26063873,0.3
0.559,0,0.032956547,99.30252811,0.2
0.572,0,0.032956547,99.2963396,0.3
0.585,0,0.032956547,99.30252811,0.2
0.597,0,0.032956547,99.2963396,0.3
0.61,0,0.032956547,99.30252811,0.2
0.623,0,0.032956547,99.29015109,0.4
0.635,0,0.032956547,99.30252811,0.2
0.648,0,0.032956547,99.29015109,0.4
0.661,0,0.032956547,99.30252811,0.2
0.673,0,0.032956547,99.2963396,0.3
0.686,0,0.032956547,99.30252811,0.2
0.699,0,0.032956547,99.2963396,0.3
0.712,0,0.032956547,99.2963396,0.3
0.724,0,0.032956547,99.2963396,0.3
0.737,0,0.032956547,99.2963396,0.3
0.75,0,0,99.2963396,0.3
0.762,0,0,99.2963396,0.3
0.775,0,0,99.30252811,0.2
0.788,0,0,99.2963396,0.3
0.801,0,0.032956547,99.2963396,0.3
0.813,0,0.032956547,99.29015109,0.4
0.826,0,0.032956547,99.2963396,0.3
0.839,0,0.032956547,99.2963396,0.3
0.851,0,0.032956547,99.2963396,0.3
0.864,0,0.032956547,99.2963396,0.3
0.877,0,0.032956547,99.2963396,0.3
0.889,0.000426946,0.032956547,99.2963396,0.3
0.902,0,0,99.2963396,0.3
0.915,0,0,99.2963396,0.3
0.928,0,0,99.2963396,0.3
0.94,0,0,99.2963396,0.3
0.953,0,0,99.2963396,0.3
0.966,0,0,99.2963396,0.3
0.978,0,0.032956547,99.2963396,0.3
0.991,0,0.032956547,99.2963396,0.3
1.004,0,0.032956547,99.2963396,0.3
1.016,0,0.032956547,99.2963396,0.3
1.029,0,0.032956547,99.2963396,0.3
1.042,0,0.032956547,99.2963396,0.3
1.055,0,0.032956547,99.30252811,0.2
1.067,0,0.032956547,99.2963396,0.3
1.08,0,0.032956547,99.30252811,0.2
1.093,0,0.032956547,99.29015109,0.4
1.105,0,0.032956547,99.26682724,0.2
1.118,0.000426946,0.032956547,99.25445022,0.4
1.131,0.000426946,0,99.30252811,0.2
1.144,0,0,99.29015109,0.4
1.156,0,0,99.30252811,0.2
1.169,0,0,99.2963396,0.3
1.182,0,0,99.2963396,0.3
1.194,0,0,99.2963396,0.3
1.207,0,0,99.2963396,0.3
1.22,0,0.032956547,99.2963396,0.3
1.232,0,0.032956547,99.2963396,0.3
1.245,0,0.032956547,99.2963396,0.3
1.258,0,0.032956547,99.2963396,0.3
1.271,0,0.032956547,99.2963396,0.3
1.283,0,0.032956547,99.2963396,0.3
1.296,0,0.032956547,99.2963396,0.3
1.309,0,0.065913094,99.2963396,0.3
1.321,-0.000853893,0.065913094,99.2963396,0.3
1.334,0,0.065913094,99.2963396,0.3
1.347,0,0.065913094,99.29015109,0.4
1.359,0,0.032956547,99.30252811,0.2
1.372,0,0.065913094,99.29015109,0.4
1.385,0,0.065913094,99.30252811,0.2
1.398,0,0.065913094,99.29015109,0.4
1.41,0,0.065913094,99.30252811,0.2
1.423,0,0.065913094,99.29015109,0.4
1.436,0,0.065913094,99.30252811,0.2
1.448,-0.000853893,0.032956547,99.2963396,0.3
1.461,-0.000853893,0.032956547,99.30252811,0.2
1.474,0,0.032956547,99.2963396,0.3
1.487,0,0.032956547,99.2963396,0.3
1.499,0,0.032956547,99.2963396,0.3
1.512,0,0.065913094,99.2963396,0.3
1.525,0,0.065913094,99.2963396,0.3
1.537,0,0.065913094,99.2963396,0.3
1.55,0,0.065913094,99.30252811,0.2
1.563,0,0.032956547,99.2963396,0.3
