Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-01-18,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0,0.696969943,101.3814001,-0.1
0.013,0,0.696969943,101.3814001,-0.1
0.026,0,0.696969943,101.3814001,-0.1
0.038,0,0.696969943,101.3814001,-0.1
0.051,0,0.696969943,101.3518877,-0.2
0.064,0,0.696969943,101.3456992,-0.1
0.076,0,0.696969943,101.3518877,-0.2
0.089,-0.000853881,0.696969943,101.3456992,-0.1
0.102,0,0.696969943,101.3518877,-0.2
0.115,0,0.696969943,101.3395107,0
0.127,0,0.662792783,101.3518877,-0.2
0.14,0,0.662792783,101.3395107,0
0.153,0,0.662792783,101.3518877,-0.2
0.165,0,0.662792783,101.3395107,0
0.178,0,0.662792783,101.3456992,-0.1
0.191,0,0.662792783,101.3395107,0
0.203,0,0.662792783,101.3456992,-0.1
0.216,0,0.662792783,101.3456992,-0.1
0.229,0,0.662792783,101.3456992,-0.1
0.242,0,0.662792783,101.3456992,-0.1
0.254,0,0.662792783,101.3814001,-0.1
0.267,0,0.696969943,101.3814001,-0.1
0.28,0,0.662792783,101.3456992,-0.1
0.292,0,0.662792783,101.3456992,-0.1
0.305,0,0.662792783,101.3456992,-0.1
0.318,0,0.662792783,101.3456992,-0.1
0.33,0,0.662792783,101.3456992,-0.1
0.343,0,0.662792783,101.3395107,0
0.356,0,0.662792783,101.3518877,-0.2
0.369,0,0.662792783,101.3456992,-0.1
0.381,0,0.662792783,101.3518877,-0.2
0.394,0,0.662792783,101.3395107,0
0.407,0,0.662792783,101.3518877,-0.2
0.419,0,0.662792783,101.3395107,0
0.432,0,0.662792783,101.3518877,-0.2
0.445,0,0.662792783,101.3456992,-0.1
0.458,0,0.662792783,101.3518877,-0.2
0.47,0,0.662792783,101.3456992,-0.1
0.483,0,0.662792783,101.3518877,-0.2
0.496,0,0.662792783,101.3456992,-0.1
0.508,0,0.662792783,101.3456992,-0.1
0.521,0,0.662792783,101.3456992,-0.1
0.534,0,0.662792783,101.3456992,-0.1
0.546,0,0.662792783,101.3456992,-0.1
0.559,0,0.662792783,101.3456992,-0.1
0.572,0,0.662792783,101.3456992,-0.1
0.585,0,0.662792783,101.3456992,-0.1
0.597,0,0.662792783,101.3456992,-0.1
0.61,0,0.662792783,101.3456992,-0.1
0.623,0,0.662792783,101.3456992,-0.1
0.635,0,0.662792783,101.3456992,-0.1
0.648,0,0.662792783,101.3456992,-0.1
0.661,0,0.662792783,101.3518877,-0.2
0.673,-0.000853881,0.662792783,101.3456992,-0.1
0.686,0,0.662792783,101.3518877,-0.2
0.699,0,0.662792783,101.3395107,0
0.712,0,0.662792783,101.3456992,-0.1
0.724,0,0.662792783,101.3395107,0
0.737,0,0.662792783,101.3456992,-0.1
0.75,0,0.662792783,101.3456992,-0.1
0.762,0,0.662792783,101.3456992,-0.1
0.775,0,0.662792783,101.3456992,-0.1
0.788,0,0.629836235,101.3456992,-0.1
0.801,0,0.629836235,101.3456992,-0.1
0.813,0,0.662792783,101.3456992,-0.1
0.826,0,0.662792783,101.3456992,-0.1
0.839,0,0.629836235,101.3456992,-0.1
0.851,0,0.629836235,101.3518877,-0.2
0.864,0,0.662792783,101.3456992,-0.1
0.877,0,0.662792783,101.3518877,-0.2
0.889,0,0.662792783,101.3456992,-0.1
0.902,0,0.662792783,101.3814001,-0.1
0.915,0,0.629836235,101.3456992,-0.1
0.928,0,0.629836235,101.3456992,-0.1
0.94,0,0.629836235,101.3456992,-0.1
0.953,0,0.629836235,101.3456992,-0.1
0.966,0,0.629836235,101.3456992,-0.1
0.978,0,0.662792783,101.3456992,-0.1
0.991,0,0.662792783,101.3456992,-0.1
1.004,0,0.629836235,101.3456992,-0.1
1.016,0.00042694,0.629836235,101.3456992,-0.1
1.029,0,0.629836235,101.3456992,-0.1
1.042,0,0.662792783,101.3456992,-0.1
1.055,0,0.662792783,101.3456992,-0.1
1.067,0,0.662792783,101.3456992,-0.1
1.08,0,0.662792783,101.3518877,-0.2
1.093,0,0.662792783,101.3456992,-0.1
1.105,0,0.662792783,101.3518877,-0.2
1.118,0,0.662792783,101.3456992,-0.1
