Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-04-01,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0.00169255,0.032956547,102.430961,-0.1
0.013,0.00169255,0.032956547,102.3952601,-0.1
0.026,0.00169255,0.032956547,102.3952601,-0.1
0.038,0.001269413,0.032956547,102.3595592,-0.1
0.051,0.001269413,0.065913094,102.3595592,-0.1
0.064,0.001269413,0.065913094,102.3595592,-0.1
0.076,0.001269413,0.032956547,102.3595592,-0.1
0.089,0.001269413,0.032956547,102.3595592,-0.1
0.102,0.001269413,0.032956547,102.3595592,-0.1
0.115,0.001269413,0.032956547,102.3595592,-0.1
0.127,0.001269413,0.032956547,102.3657477,-0.2
0.14,0.001269413,0.065913094,102.3595592,-0.1
0.153,0.001269413,0.065913094,102.3595592,-0.1
0.165,0.001269413,0.100090254,102.3595592,-0.1
0.178,0.001269413,0.100090254,102.3595592,-0.1
0.191,0.001269413,0.100090254,102.3595592,-0.1
0.203,0.001269413,0.100090254,102.3657477,-0.2
0.216,0.001269413,0.100090254,102.3595592,-0.1
0.229,0.001269413,0.100090254,102.3657477,-0.2
0.242,0.001269413,0.100090254,102.3595592,-0.1
0.254,0.001269413,0.100090254,102.3595592,-0.1
0.267,0.001269413,0.100090254,102.3595592,-0.1
0.28,0.00169255,0.100090254,102.3595592,-0.1
0.292,0.001269413,0.065913094,102.3595592,-0.1
0.305,0.001269413,0.065913094,102.3595592,-0.1
0.318,0.001269413,0.065913094,102.3657477,-0.2
0.33,0.001269413,0.100090254,102.3595592,-0.1
0.343,0.001269413,0.065913094,102.3657477,-0.2
0.356,0.001269413,0.065913094,102.3595592,-0.1
0.369,0.001269413,0.065913094,102.3657477,-0.2
0.381,0.001269413,0.065913094,102.3595592,-0.1
0.394,0.001269413,0.065913094,102.3657477,-0.2
0.407,0.001269413,0.032956547,102.3595592,-0.1
0.419,0.001269413,0.032956547,102.4014486,-0.2
0.432,0.001269413,0.032956547,102.3952601,-0.1
0.445,0.001269413,0.032956547,102.3657477,-0.2
0.458,0.001269413,0.032956547,102.3595592,-0.1
0.47,0.00169255,0.032956547,102.3657477,-0.2
0.483,0.001269413,0.032956547,102.3595592,-0.1
0.496,0.001269413,0.032956547,102.3595592,-0.1
0.508,0.001269413,0.032956547,102.3595592,-0.1
0.521,0.001269413,0.032956547,102.3595592,-0.1
0.534,0.001269413,0,102.3595592,-0.1
