Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-02-28,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,-0.000860542,0.065913094,99.3782508,-0.4
0.013,-0.000860542,0.065913094,99.3782508,-0.4
0.026,-0.000860542,0.065913094,99.35445022,-0.4
0.038,0,0.065913094,99.35445022,-0.4
0.051,0,0.065913094,99.35445022,-0.4
0.064,0,0.065913094,99.35445022,-0.4
0.076,0,0.065913094,99.35445022,-0.4
0.089,-0.000860542,0.065913094,99.35445022,-0.4
0.102,0,0.065913094,99.35445022,-0.4
0.115,0,0.065913094,99.35445022,-0.4
0.127,0,0.065913094,99.36063873,-0.5
0.14,-0.000860542,0.065913094,99.35445022,-0.4
0.153,-0.000860542,0.065913094,99.36063873,-0.5
0.165,-0.000860542,0.065913094,99.34826171,-0.3
0.178,-0.000860542,0.100090254,99.36063873,-0.5
0.191,-0.000860542,0.100090254,99.35445022,-0.4
0.203,-0.000860542,0.100090254,99.36063873,-0.5
0.216,-0.000860542,0.100090254,99.35445022,-0.4
0.229,-0.000860542,0.100090254,99.35445022,-0.4
0.242,-0.000860542,0.100090254,99.35445022,-0.4
0.254,0,0.100090254,99.35445022,-0.4
0.267,0,0.100090254,99.35445022,-0.4
0.28,-0.000860542,0.100090254,99.35445022,-0.4
0.292,-0.000860542,0.100090254,99.35445022,-0.4
0.305,-0.000860542,0.100090254,99.35445022,-0.4
0.318,-0.000860542,0.100090254,99.35445022,-0.4
0.33,-0.000860542,0.133046802,99.35445022,-0.4
0.343,-0.000860542,0.133046802,99.35445022,-0.4
0.356,-0.000860542,0.133046802,99.35445022,-0.4
0.369,-0.000860542,0.133046802,99.3782508,-0.4
0.381,-0.000860542,0.133046802,99.35445022,-0.4
0.394,-0.000860542,0.133046802,99.35445022,-0.4
0.407,-0.000860542,0.166003349,99.35445022,-0.4
0.419,0,0.133046802,99.35445022,-0.4
0.432,0,0.166003349,99.35445022,-0.4
0.445,-0.000860542,0.166003349,99.35445022,-0.4
0.458,-0.000860542,0.166003349,99.36063873,-0.5
0.47,0,0.166003349,99.35445022,-0.4
0.483,-0.000860542,0.166003349,99.36063873,-0.5
0.496,-0.000860542,0.166003349,99.35445022,-0.4
0.508,-0.000860542,0.166003349,99.36063873,-0.5
0.521,-0.000860542,0.166003349,99.35445022,-0.4
0.534,-0.000860542,0.166003349,99.35445022,-0.4
0.546,0,0.198959896,99.35445022,-0.4
0.559,-0.000860542,0.198959896,99.35445022,-0.4
0.572,0,0.198959896,99.35445022,-0.4
0.585,0,0.198959896,99.35445022,-0.4
0.597,0,0.198959896,99.35445022,-0.4
0.61,0,0.198959896,99.35445022,-0.4
0.623,0,0.198959896,99.36063873,-0.5
0.635,0,0.198959896,99.34826171,-0.3
0.648,0,0.198959896,99.35445022,-0.4
0.661,0,0.198959896,99.34826171,-0.3
0.673,0,0.198959896,99.35445022,-0.4
0.686,0,0.198959896,99.35445022,-0.4
0.699,0,0.198959896,99.35445022,-0.4
0.712,0,0.166003349,99.35445022,-0.4
0.724,0,0.166003349,99.35445022,-0.4
0.737,0,0.166003349,99.35445022,-0.4
0.75,-0.000860542,0.166003349,99.35445022,-0.4
0.762,0,0.166003349,99.35445022,-0.4
0.775,0,0.166003349,99.35445022,-0.4
0.788,-0.000860542,0.166003349,99.35445022,-0.4
0.801,-0.000860542,0.166003349,99.35445022,-0.4
0.813,-0.000860542,0.166003349,99.35445022,-0.4
0.826,-0.000860542,0.166003349,99.35445022,-0.4
0.839,-0.000860542,0.166003349,99.35445022,-0.4
0.851,-0.000860542,0.166003349,99.35445022,-0.4
0.864,-0.000860542,0.166003349,99.35445022,-0.4
0.877,-0.000860542,0.133046802,99.36063873,-0.5
