Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-03-24,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
2.223,0,1.359762725,102.6878439,0.3
2.236,0,1.359762725,102.6878439,0.3
2.249,0,1.326806178,102.652143,0.3
2.261,-0.000855319,1.326806178,102.6459545,0.4
2.274,0,1.326806178,102.652143,0.3
2.287,0,1.293849631,102.6459545,0.4
2.3,0,1.260893084,102.6583315,0.2
2.312,0,1.226715924,102.652143,0.3
2.325,0,1.193759376,102.6583315,0.2
2.338,0,1.160802829,102.6459545,0.4
2.35,0,1.127846282,102.6164422,0.3
2.363,0,1.094889735,102.6459545,0.4
2.376,0,1.061933188,102.6164422,0.3
2.388,0,1.027756028,102.752143,0.2
2.401,0,0.99479948,102.7164422,0.2
2.414,0,0.928886386,102.7164422,0.2
2.427,-0.000855319,0.895929839,102.6926416,0.2
2.439,-0.000855319,0.828796131,102.7164422,0.2
2.452,-0.000855319,0.828796131,102.6926416,0.2
2.465,-0.000855319,0.762883037,102.6926416,0.2
2.477,-0.000855319,0.762883037,102.6864531,0.3
2.49,-0.000855319,0.72992649,102.6988301,0.1
2.503,-0.000855319,0.696969943,102.6926416,0.2
2.516,-0.000855319,0.662792783,102.6988301,0.1
2.528,0,0.629836235,102.6926416,0.2
2.541,0,0.629836235,102.6926416,0.2
2.554,0,0.629836235,102.6864531,0.3
2.566,-0.000855319,0.629836235,102.6926416,0.2
2.579,-0.000855319,0.629836235,102.6864531,0.3
2.592,-0.000855319,0.662792783,102.6926416,0.2
2.604,-0.000855319,0.662792783,102.6926416,0.2
2.617,0,0.696969943,102.6926416,0.2
2.63,0,0.72992649,102.6926416,0.2
2.643,-0.000855319,0.762883037,102.6926416,0.2
2.655,0,0.795839584,102.6926416,0.2
2.668,0,0.828796131,102.6926416,0.2
2.681,0,0.828796131,102.6926416,0.2
2.693,0,0.862973292,102.6926416,0.2
2.706,-0.000855319,0.895929839,102.6926416,0.2
2.719,-0.000855319,0.895929839,102.6926416,0.2
2.731,-0.000855319,0.862973292,102.6864531,0.3
2.744,-0.000855319,0.828796131,102.6988301,0.1
2.757,0,0.795839584,102.6864531,0.3
2.77,0,0.72992649,102.6926416,0.2
2.782,0,0.629836235,102.6864531,0.3
2.795,0,0.530966594,102.6988301,0.1
2.808,-0.000855319,0.430876339,102.6864531,0.3
2.82,0,0.299050151,102.7631292,0
2.833,0,0.166003349,102.7150513,0.2
2.846,0,0,102.7274283,0
2.859,0,-0.166003349,102.6793504,0.2
2.871,0,-0.397919792,102.685539,0.1
2.884,0,-0.696969943,102.6617384,0.1
2.897,0,-1.027756028,102.7617384,0
2.909,0,-1.426896432,102.7260375,0
2.922,0,-1.857772772,102.6903366,0
2.935,0,-2.288649111,102.6903366,0
2.947,0,-2.786659158,102.666536,0
2.96,0.000427659,-3.283448591,102.6308352,0
2.973,0.000427659,-3.847371732,102.5951343,0
2.986,0.000427659,-4.411294873,102.5013228,0
2.998,0.001282978,-4.942261467,102.3532449,0.3
3.011,0.002565956,-5.473228061,102.1656219,0.3
3.024,0.003848934,-5.937060947,101.9532449,0.7
3.036,0.005131912,-6.367937287,101.6656219,0.8
3.049,0.006414889,-6.699943985,101.4532449,1.2
3.062,0.006842549,-6.931860428,101.2594334,1.3
3.074,0.008553186,-7.031950682,101.1951343,1.4
3.087,0.008553186,-6.998994135,101.0308352,1.6
3.1,0.008980845,-6.832990786,101.0308352,1.6
3.113,0.008980845,-6.533940636,100.966536,1.7
3.125,0.009836164,-6.103064296,100.9903366,1.7
3.138,0.008980845,-5.60505425,101.0260375,1.7
3.151,0.008980845,-5.008174562,101.0260375,1.7
3.163,0.008980845,-4.411294873,101.0260375,1.7
3.176,0.008980845,-3.748502091,101.0617384,1.7
3.189,0.008980845,-2.985619054,100.9617384,1.8
3.201,0.008980845,-2.155602309,100.8617384,1.9
3.214,0.007697867,-1.260893084,100.9212398,1.9
3.227,0.006842549,-0.26487299,100.7926416,2.1
3.24,0.005559571,0.828796131,100.7878439,2.2
3.252,0.003848934,1.956642413,100.5473454,2.5
3.265,0.001282978,3.051532148,100.3187471,2.8
3.278,-0.000855319,4.013375081,100.0782486,3.1
3.29,-0.003421274,4.809214666,99.81394943,3.4
3.303,-0.00598723,5.60505425,99.47345089,3.8
3.316,-0.009408504,6.367937287,99.10915176,4.2
3.329,-0.012829779,7.132040937,98.66865322,4.7
3.341,-0.017106372,7.927880521,98.00435409,5.4
3.354,-0.022665942,8.657807011,97.36385555,6.1
3.367,-0.028225513,9.353556341,96.69955642,6.8
3.379,-0.034212743,9.984613189,96.03525729,7.5
3.392,-0.040199973,10.51435917,95.33525729,8.2
3.405,-0.046187204,10.91227896,94.69955642,8.8
3.417,-0.050891456,11.17837257,94.29955642,9.2
3.43,-0.054740389,11.27724221,93.94005496,9.5
3.443,-0.057734004,11.27724221,93.76865322,9.6
3.456,-0.059016982,11.07828231,93.70915176,9.6
3.468,-0.059872301,10.74749623,93.83156151,9.5
3.481,-0.059872301,10.31539927,93.97824856,9.2
3.494,-0.059872301,9.78443268,94.07685772,9.1
