Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-07-08,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,-0.001704884,-2.354562206,102.059801,0.3
0.013,-0.001278663,-2.388739366,102.059801,0.3
0.026,-0.001704884,-2.288649111,102.059801,0.3
0.038,-0.001704884,-2.122645762,102.059801,0.3
0.051,-0.001704884,-1.857772772,101.959801,0.4
0.064,-0.001704884,-1.558722621,101.9955019,0.4
0.076,-0.001278663,-1.359762725,102.0312028,0.4
0.089,-0.001278663,-1.226715924,102.0312028,0.4
0.102,-0.001278663,-1.193759376,102.0250143,0.5
0.115,-0.001278663,-1.260893084,102.0312028,0.4
0.127,-0.001278663,-1.359762725,102.0250143,0.5
0.14,-0.001278663,-1.492809527,102.0373913,0.3
0.153,-0.001278663,-1.658812876,102.0893134,0.4
0.165,-0.001704884,-1.857772772,102.0659895,0.2
0.178,-0.001278663,-2.023776121,102.0536125,0.4
0.191,-0.001704884,-2.222736017,102.042189,0.2
0.203,-0.001704884,-2.354562206,102.0298119,0.4
0.216,-0.001704884,-2.487609007,102.042189,0.2
0.229,-0.001704884,-2.553522102,102.0360005,0.3
0.242,-0.002557327,-2.620655809,102.042189,0.2
0.254,-0.001704884,-2.653612356,102.0360005,0.3
0.267,-0.001704884,-2.653612356,102.0360005,0.3
0.28,-0.001704884,-2.620655809,102.0360005,0.3
0.292,-0.001704884,-2.620655809,102.0360005,0.3
0.305,-0.001278663,-2.587699262,102.0360005,0.3
0.318,-0.001278663,-2.553522102,102.0360005,0.3
0.33,-0.001278663,-2.553522102,102.042189,0.2
0.343,-0.001704884,-2.520565554,102.0360005,0.3
0.356,-0.001278663,-2.520565554,102.0360005,0.3
0.369,-0.001278663,-2.520565554,102.0298119,0.4
0.381,-0.001278663,-2.487609007,102.0360005,0.3
0.394,-0.001704884,-2.487609007,102.0298119,0.4
0.407,-0.001704884,-2.487609007,102.042189,0.2
0.419,-0.001704884,-2.487609007,102.0360005,0.3
0.432,-0.001704884,-2.487609007,102.042189,0.2
0.445,-0.001704884,-2.487609007,102.0298119,0.4
0.458,-0.001704884,-2.487609007,102.0360005,0.3
0.47,-0.001704884,-2.487609007,102.0298119,0.4
0.483,-0.001704884,-2.487609007,102.0360005,0.3
0.496,-0.001704884,-2.487609007,102.0360005,0.3
0.508,-0.001704884,-2.487609007,102.0360005,0.3
0.521,-0.001278663,-2.487609007,102.0360005,0.3
0.534,-0.001278663,-2.487609007,102.0360005,0.3
0.546,-0.001278663,-2.487609007,102.0360005,0.3
0.559,-0.001704884,-2.487609007,102.0360005,0.3
0.572,-0.001278663,-2.487609007,102.0360005,0.3
0.585,-0.001704884,-2.487609007,102.0360005,0.3
0.597,-0.001278663,-2.487609007,102.0360005,0.3
0.61,-0.001704884,-2.45465246,102.0360005,0.3
0.623,-0.001278663,-2.45465246,102.0360005,0.3
0.635,-0.001704884,-2.45465246,102.0360005,0.3
0.648,-0.001278663,-2.45465246,102.0298119,0.4
0.661,-0.001704884,-2.45465246,102.0360005,0.3
0.673,-0.001278663,-2.487609007,102.0298119,0.4
0.686,-0.001704884,-2.45465246,102.0360005,0.3
0.699,-0.001278663,-2.45465246,102.0298119,0.4
0.712,-0.001704884,-2.45465246,102.0360005,0.3
0.724,-0.001278663,-2.45465246,102.0360005,0.3
0.737,-0.001704884,-2.45465246,102.042189,0.2
0.75,-0.001704884,-2.45465246,102.0298119,0.4
0.762,-0.001704884,-2.45465246,102.0360005,0.3
0.775,-0.001278663,-2.421695913,102.0360005,0.3
0.788,-0.001278663,-2.45465246,102.0298119,0.4
0.801,-0.001704884,-2.45465246,102.0360005,0.3
0.813,-0.001704884,-2.421695913,102.0298119,0.4
0.826,-0.001704884,-2.421695913,102.1360005,0.2
0.839,-0.001278663,-2.421695913,102.0298119,0.4
0.851,-0.001278663,-2.421695913,102.0360005,0.3
0.864,-0.001278663,-2.421695913,102.0236234,0.5
0.877,-0.001278663,-2.388739366,102.0360005,0.3
0.889,-0.001278663,-2.388739366,102.0236234,0.5
0.902,-0.001278663,-2.388739366,102.042189,0.2
0.915,-0.001278663,-2.388739366,102.0298119,0.4
0.928,-0.001704884,-2.388739366,102.042189,0.2
0.94,-0.001278663,-2.388739366,102.0298119,0.4
0.953,-0.001704884,-2.388739366,102.0360005,0.3
0.966,-0.001704884,-2.388739366,102.0360005,0.3
0.978,-0.001704884,-2.388739366,102.0360005,0.3
0.991,-0.001704884,-2.388739366,102.0360005,0.3
1.004,-0.001704884,-2.388739366,102.0360005,0.3
1.016,-0.001278663,-2.388739366,102.0360005,0.3
1.029,-0.001704884,-2.388739366,102.0360005,0.3
1.042,-0.001278663,-2.354562206,102.0360005,0.3
1.055,-0.001704884,-2.354562206,102.0298119,0.4
1.067,-0.001704884,-2.354562206,102.0360005,0.3
1.08,-0.001704884,-2.354562206,102.0360005,0.3
1.093,-0.001278663,-2.354562206,102.042189,0.2
1.105,-0.001278663,-2.354562206,102.0360005,0.3
1.118,-0.001278663,-2.354562206,102.0360005,0.3
1.131,-0.001278663,-2.321605658,102.0298119,0.4
1.144,-0.001278663,-2.354562206,102.0360005,0.3
1.156,-0.001704884,-2.321605658,102.0298119,0.4
1.169,-0.001704884,-2.321605658,102.0360005,0.3
1.182,-0.001704884,-2.321605658,102.0360005,0.3
1.194,-0.001704884,-2.321605658,102.0360005,0.3
1.207,-0.001704884,-2.321605658,102.0360005,0.3
1.22,-0.001704884,-2.321605658,102.0360005,0.3
1.232,-0.001704884,-2.288649111,102.0298119,0.4
1.245,-0.001704884,-2.321605658,102.0360005,0.3
1.258,-0.001704884,-2.321605658,102.0360005,0.3
1.271,-0.001704884,-2.321605658,102.0360005,0.3
1.283,-0.001278663,-2.288649111,102.0360005,0.3
1.296,-0.001278663,-2.288649111,102.0360005,0.3
1.309,-0.001278663,-2.288649111,102.0360005,0.3
1.321,-0.001704884,-2.288649111,102.0360005,0.3
1.334,-0.001704884,-2.288649111,102.0298119,0.4
1.347,-0.001704884,-2.288649111,102.0360005,0.3
1.359,-0.001704884,-2.288649111,102.0298119,0.4
1.372,-0.001704884,-2.288649111,102.0360005,0.3
1.385,-0.001704884,-2.288649111,102.0298119,0.4
1.398,-0.001278663,-2.288649111,102.0360005,0.3
