Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2012-12-27,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0.002563032,-0.198959896,104.5233177,0
0.013,0.002563032,-0.198959896,104.5171292,0.1
0.026,0.003417376,-0.231916443,104.4876168,0
0.038,0.002563032,-0.231916443,104.4814283,0.1
0.051,0.002563032,-0.231916443,104.4876168,0
0.064,0.002563032,-0.231916443,104.4814283,0.1
0.076,0.002563032,-0.231916443,104.4876168,0
0.089,0.002563032,-0.231916443,104.4814283,0.1
0.102,0.002563032,-0.231916443,104.4876168,0
0.115,0.002563032,-0.231916443,104.4814283,0.1
0.127,0.002563032,-0.231916443,104.4876168,0
0.14,0.002563032,-0.231916443,104.4814283,0.1
0.153,0.002563032,-0.231916443,104.4876168,0
0.165,0.002563032,-0.231916443,104.4876168,0
0.178,0.002563032,-0.231916443,104.4876168,0
0.191,0.003417376,-0.231916443,104.4876168,0
0.203,0.002563032,-0.231916443,104.5171292,0.1
0.216,0.002563032,-0.231916443,104.5233177,0
0.229,0.002563032,-0.231916443,104.5171292,0.1
0.242,0.002563032,-0.231916443,104.5233177,0
0.254,0.002563032,-0.231916443,104.4814283,0.1
0.267,0.002563032,-0.26487299,104.4876168,0
0.28,0.002563032,-0.26487299,104.5171292,0.1
0.292,0.002563032,-0.231916443,104.5233177,0
0.305,0.002563032,-0.231916443,104.4814283,0.1
0.318,0.002563032,-0.26487299,104.4814283,0.1
0.33,0.002563032,-0.26487299,104.4814283,0.1
0.343,0.002563032,-0.26487299,104.5233177,0
0.356,0.002563032,-0.26487299,104.4876168,0
0.369,0.003417376,-0.26487299,104.4876168,0
0.381,0.003417376,-0.26487299,104.4814283,0.1
0.394,0.002563032,-0.26487299,104.4814283,0.1
0.407,0.002563032,-0.26487299,104.4814283,0.1
0.419,0.002563032,-0.26487299,104.4814283,0.1
0.432,0.002563032,-0.26487299,104.4876168,0
0.445,0.002563032,-0.26487299,104.4876168,0
0.458,0.002563032,-0.26487299,104.4814283,0.1
0.47,0.002563032,-0.26487299,104.4876168,0
0.483,0.002563032,-0.26487299,104.4814283,0.1
0.496,0.003417376,-0.26487299,104.4876168,0
0.508,0.002563032,-0.26487299,104.4814283,0.1
0.521,0.002563032,-0.26487299,104.4876168,0
0.534,0.002563032,-0.26487299,104.4814283,0.1
0.546,0.002563032,-0.231916443,104.4876168,0
0.559,0.002563032,-0.26487299,104.4814283,0.1
0.572,0.002563032,-0.231916443,104.4876168,0
0.585,0.002563032,-0.26487299,104.4814283,0.1
0.597,0.002563032,-0.26487299,104.4876168,0
0.61,0.002563032,-0.26487299,104.4814283,0.1
0.623,0.002563032,-0.26487299,104.4876168,0
0.635,0.002563032,-0.26487299,104.4814283,0.1
0.648,0.002563032,-0.26487299,104.4876168,0
0.661,0.002563032,-0.26487299,104.4814283,0.1
0.673,0.002563032,-0.26487299,104.4876168,0
0.686,0.002563032,-0.26487299,104.4814283,0.1
0.699,0.002563032,-0.26487299,104.4814283,0.1
0.712,0.002563032,-0.26487299,104.4876168,0
0.724,0.002563032,-0.26487299,104.4814283,0.1
0.737,0.002563032,-0.26487299,104.4876168,0
0.75,0.003417376,-0.26487299,104.4814283,0.1
0.762,0.002563032,-0.26487299,104.4876168,0
0.775,0.002563032,-0.26487299,104.4814283,0.1
0.788,0.002563032,-0.26487299,104.4876168,0
0.801,0.002563032,-0.26487299,104.4814283,0.1
0.813,0.002563032,-0.26487299,104.4876168,0
0.826,0.002563032,-0.26487299,104.4814283,0.1
