Project: Evolutionary Intensity Measures for More Accurate and Informative Liquefaction Hazard Evaluation,,,,
Exp9: 33 to 55% Relative Density Cyclic Simple Shear Tests under Transient Loadings,,,,
Operator: Wing Shun Kwan,,,,
Date: 2013-09-18,,,,
,,,,
Time [sec],Shear Strain [%],Shear Stress [kPa],Effective Vertical Stress [kPa],Excess Pore Pressure [kPa]
0.001,0.001721624,-0.166003349,102.4098114,-0.1
0.013,0.001721624,-0.166003349,102.4098114,-0.1
0.026,0.001721624,-0.166003349,102.3741105,-0.1
0.038,0.001721624,-0.133046802,102.2741105,0
0.051,0.001721624,-0.133046802,102.3098114,0
0.064,0.001721624,-0.065913094,102.3098114,0
0.076,0.001721624,-0.032956547,102.3098114,0
0.089,0.001721624,0,102.3098114,0
0.102,0.001721624,0.032956547,102.3098114,0
0.115,0.001291218,0.032956547,102.3098114,0
0.127,0.001291218,0.032956547,102.3098114,0
0.14,0.001721624,0.032956547,102.3098114,0
0.153,0.001721624,0.032956547,102.2741105,0
0.165,0.001721624,0.032956547,102.3098114,0
0.178,0.001721624,0.032956547,102.3098114,0
0.191,0.001721624,0,102.3098114,0
0.203,0.001721624,0,102.3098114,0
0.216,0.001291218,0,102.3098114,0
0.229,0.001291218,-0.032956547,102.3098114,0
0.242,0.001721624,-0.032956547,102.3098114,0
0.254,0.001721624,-0.065913094,102.3098114,0
0.267,0.001721624,-0.065913094,102.3098114,0
0.28,0.001721624,-0.032956547,102.3098114,0
0.292,0.001721624,-0.065913094,102.4098114,-0.1
0.305,0.001721624,-0.065913094,102.4036229,0
0.318,0.001721624,-0.065913094,102.4098114,-0.1
0.33,0.001721624,-0.065913094,102.4098114,-0.1
0.343,0.001721624,-0.065913094,102.4098114,-0.1
0.356,0.001721624,-0.065913094,102.4098114,-0.1
0.369,0.001721624,-0.032956547,102.4098114,-0.1
0.381,0.001721624,-0.032956547,102.4098114,-0.1
0.394,0.001721624,-0.032956547,102.4098114,-0.1
0.407,0.001721624,-0.032956547,102.4036229,0
0.419,0.001721624,-0.032956547,102.4036229,0
0.432,0.001721624,-0.032956547,102.2741105,0
0.445,0.001721624,-0.032956547,102.4098114,-0.1
0.458,0.001721624,0,102.3098114,0
